IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,skor_status_wilayah,skor_karakteristik_khusus,sektor_pertanian,sektor_industri,sektor_jasa,status_perkotaan,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,kelengkapan_kesehatan,kelengkapan_ekonomi,cluster,total_penduduk,total_kk,cluster_label,cluster_label_detail,final_label
3501050007,PACITAN,KEBONAGUNG,WORAWARI,2,-8.2382732,2,111.2212482,100.0,100.0,15.0,76.07636715103189,34.166666666666664,65.0,13.440860215053764,100.0,60.0,40.0,0.0,50.0,100.0,75.0,0.0,65.0,0,1,0,0,0,1,1,3,0,1,2,2,2,3720,930,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3501050008,PACITAN,KEBONAGUNG,MANTREN,2,-8.2289332,2,111.1935818,100.0,100.0,21.25,78.90203264047241,47.5,65.0,11.244377811094452,100.0,100.0,40.0,0.0,50.0,75.0,75.0,0.0,65.0,1,0,0,0,0,1,1,3,0,1,2,0,0,2668,667,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050009,PACITAN,KEBONAGUNG,GAWANG,2,-8.2293913,2,111.1812119,100.0,100.0,33.75,79.20849859052106,43.33333333333333,65.0,9.384384384384385,100.0,100.0,0.0,0.0,50.0,100.0,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,0,0,2664,666,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050010,PACITAN,KEBONAGUNG,KARANGANYAR,2,-8.2294118,2,111.1636188,100.0,100.0,21.25,81.48434947666172,43.33333333333333,65.0,11.808367071524966,100.0,100.0,0.0,0.0,100.0,75.0,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,1,0,2964,741,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050011,PACITAN,KEBONAGUNG,KEBONAGUNG,1,-8.2233571,2,111.1575572,70.0,93.75,53.75,57.314184281599104,50.83333333333333,62.27272727272727,26.041666666666664,77.34699049440513,60.0,0.0,0.0,100.0,100.0,60.0,60.0,30.0,1,0,0,1,1,1,1,2,0,1,3,0,0,1344,336,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050012,PACITAN,KEBONAGUNG,PURWOASRI,1,-8.2143123,2,111.1498361,70.0,100.0,6.25,77.73571079628725,50.83333333333333,65.0,13.975155279503106,100.0,100.0,40.0,0.0,100.0,75.0,68.75,60.0,30.0,0,0,1,1,1,1,1,3,0,1,2,2,2,3220,805,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3501050013,PACITAN,KEBONAGUNG,BANJARJO,1,-8.2129625,2,111.1575321,70.0,100.0,18.75,81.80966973101806,58.33333333333333,65.0,8.503401360544219,100.0,100.0,0.0,65.0,100.0,100.0,75.0,60.0,30.0,1,0,0,1,1,1,1,2,0,1,2,2,0,1764,441,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050014,PACITAN,KEBONAGUNG,GEMBUK,2,-8.2112827,2,111.2102703,100.0,100.0,6.25,77.67161688196072,43.33333333333333,35.0,6.255212677231025,100.0,100.0,40.0,0.0,100.0,100.0,68.75,0.0,65.0,1,0,0,0,1,1,1,3,0,1,1,0,0,4796,1199,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050015,PACITAN,KEBONAGUNG,SANGGRAHAN,2,-8.19009002,2,111.1922567,70.0,93.75,18.75,76.47344463729112,50.83333333333333,65.0,10.34958601655934,100.0,100.0,0.0,0.0,100.0,100.0,53.75,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,4348,1087,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050016,PACITAN,KEBONAGUNG,PUNJUNG,2,-8.197545359,2,111.168786,100.0,100.0,0.0,77.59584168676733,70.0,53.18181818181819,18.233387358184764,100.0,60.0,0.0,0.0,100.0,100.0,81.25,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,1,0,2468,617,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050017,PACITAN,KEBONAGUNG,WONOGONDO,2,-8.188989416,2,111.1551376,100.0,100.0,15.0,78.52359550561798,56.66666666666666,62.27272727272727,16.0,100.0,100.0,0.0,0.0,100.0,75.0,68.75,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,2500,625,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050018,PACITAN,KEBONAGUNG,KETEPUNG,2,-8.1760359,2,111.1532913,100.0,100.0,6.25,73.76478724905975,43.33333333333333,60.68181818181818,8.079409048938134,92.97191948856891,100.0,0.0,0.0,100.0,62.5,68.75,0.0,65.0,1,0,0,0,1,1,1,2,0,1,1,0,0,4332,1083,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501050019,PACITAN,KEBONAGUNG,KETRO,1,-8.168936974,2,111.1988326,70.0,100.0,21.25,81.2929711066908,43.33333333333333,62.27272727272727,10.964912280701752,100.0,100.0,100.0,0.0,100.0,75.0,75.0,60.0,30.0,1,0,0,1,1,1,1,4,1,1,3,0,0,5472,1368,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060001,PACITAN,ARJOSARI,MLATI,2,-8.1155699,2,111.1183777,70.0,100.0,0.0,79.77990040623527,77.5,30.0,8.034894398530762,100.0,100.0,80.0,75.0,100.0,12.5,68.75,0.0,65.0,1,0,0,0,1,1,1,4,0,0,2,3,0,4356,1089,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060002,PACITAN,ARJOSARI,SEDAYU,1,-8.116847,2,111.1323914,70.0,100.0,0.0,75.95715198450326,58.33333333333333,65.0,7.96812749003984,100.0,100.0,40.0,40.0,100.0,25.0,75.0,60.0,65.0,1,0,0,1,1,1,1,3,0,1,2,1,0,5020,1255,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060003,PACITAN,ARJOSARI,TREMAS,1,-8.1174515,2,111.1449762,70.0,100.0,57.5,77.37984297286098,37.5,61.36363636363636,7.429420505200594,100.0,100.0,80.0,75.0,100.0,25.0,75.0,60.0,65.0,1,0,0,1,1,0,1,4,0,0,2,0,0,2692,673,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060004,PACITAN,ARJOSARI,ARJOSARI,1,-8.1250011,2,111.1492911,70.0,100.0,6.25,75.29015114506078,50.83333333333333,73.4090909090909,19.92753623188406,100.0,100.0,100.0,0.0,100.0,50.0,75.0,60.0,30.0,0,0,1,1,1,1,1,4,1,1,2,1,2,2760,690,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3501060005,PACITAN,ARJOSARI,GUNUNGSARI,1,-8.1402345,2,111.1422161,70.0,100.0,18.75,77.39925247779944,73.33333333333333,43.18181818181818,9.986684420772304,100.0,60.0,0.0,0.0,100.0,37.5,75.0,60.0,65.0,1,0,0,1,1,1,1,2,0,0,2,3,0,3004,751,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060006,PACITAN,ARJOSARI,PAGUTAN,2,-8.1332851,2,111.1526547,70.0,100.0,18.75,75.95791526359776,64.16666666666666,21.81818181818182,19.936204146730464,100.0,100.0,0.0,0.0,100.0,50.0,68.75,0.0,30.0,1,0,0,0,1,1,1,2,0,0,2,0,0,2508,627,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060007,PACITAN,ARJOSARI,GEMBONG,2,-8.1235273,2,111.1601337,70.0,100.0,18.75,75.93335333376191,50.83333333333333,3.636363636363636,8.741258741258742,100.0,60.0,80.0,0.0,100.0,37.5,68.75,0.0,65.0,1,0,0,0,1,1,1,4,0,0,2,0,0,3432,858,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060008,PACITAN,ARJOSARI,BORANG,2,-8.1216759,2,111.1755743,70.0,100.0,6.25,76.89542523163958,64.16666666666666,9.999999999999998,10.355029585798816,100.0,100.0,40.0,0.0,100.0,50.0,68.75,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,1,0,3380,845,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060009,PACITAN,ARJOSARI,GEGERAN,2,-8.1129272,2,111.1872315,100.0,93.75,6.25,76.4472599283754,37.5,10.90909090909091,15.060240963855422,100.0,60.0,0.0,0.0,100.0,50.0,60.0,0.0,30.0,1,0,0,0,1,0,1,2,0,1,2,0,0,1660,415,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060010,PACITAN,ARJOSARI,KEDUNGBENDO,1,-8.0950428,2,111.2014984,100.0,93.75,6.25,75.62957323928279,50.83333333333333,42.27272727272727,14.412997903563944,100.0,100.0,0.0,40.0,100.0,100.0,53.75,60.0,30.0,1,0,0,1,1,1,1,2,0,1,3,1,0,3816,954,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060011,PACITAN,ARJOSARI,MANGUNHARJO,1,-8.0934343,2,111.2062158,100.0,100.0,0.0,75.27690773180073,77.5,51.36363636363636,10.37344398340249,100.0,100.0,60.0,0.0,66.67,50.0,68.75,60.0,30.0,1,0,0,1,1,1,1,4,1,1,2,0,0,2892,723,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060012,PACITAN,ARJOSARI,JETIS KIDUL,2,-8.0904707,2,111.1943754,100.0,100.0,6.25,53.05322446763293,37.5,4.545454545454546,16.339869281045754,100.0,60.0,40.0,0.0,50.0,50.0,75.0,0.0,30.0,1,0,0,0,1,0,1,3,0,1,2,1,0,1836,459,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070003,PACITAN,NAWANGAN,SEMPU,2,-7.9913983,2,111.2024647,100.0,75.0,0.0,50.70141643175351,50.83333333333333,56.81818181818182,4.37937937937938,100.0,100.0,80.0,0.0,100.0,62.5,87.5,0.0,30.0,1,0,0,0,1,1,1,4,0,0,2,0,0,7992,1998,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060013,PACITAN,ARJOSARI,TEMON,2,-8.0644529,2,111.1669089,100.0,93.75,0.0,75.0,20.83333333333333,65.0,12.20886551465064,100.0,100.0,0.0,0.0,50.0,25.0,53.75,0.0,65.0,1,0,0,0,0,1,1,2,0,1,3,0,0,5324,1331,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060014,PACITAN,ARJOSARI,JATIMALANG,1,-8.1101949,2,111.1502545,70.0,100.0,15.0,77.64296092530601,37.5,42.27272727272727,17.876787678767872,100.0,60.0,0.0,0.0,50.0,0.0,68.75,60.0,65.0,1,0,0,1,1,0,1,2,0,1,2,1,0,3636,909,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060015,PACITAN,ARJOSARI,GAYUHAN,2,-8.1049413,2,111.1431801,70.0,100.0,0.0,88.0947573461292,50.83333333333333,44.09090909090909,9.084302325581394,100.0,100.0,80.0,0.0,100.0,75.0,75.0,0.0,30.0,1,0,0,0,1,1,1,4,0,1,2,0,0,2752,688,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060016,PACITAN,ARJOSARI,KARANGREJO,2,-8.0878089,2,111.1371356,100.0,93.75,0.0,96.253109351585,60.0,47.72727272727273,14.59660297239915,100.0,60.0,40.0,40.0,100.0,37.5,60.0,0.0,30.0,1,0,0,0,1,0,1,3,0,1,2,0,0,3768,942,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501060017,PACITAN,ARJOSARI,KARANGGEDE,2,-8.0608762,2,111.1384919,100.0,93.75,0.0,76.08806679397789,64.16666666666666,58.63636363636363,10.190217391304348,100.0,100.0,40.0,35.0,100.0,100.0,60.0,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,0,0,5888,1472,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070001,PACITAN,NAWANGAN,GONDANG,2,-8.0397785,2,111.1869862,100.0,93.75,15.0,75.0,71.66666666666666,40.45454545454545,9.212018140589567,100.0,100.0,60.0,0.0,75.0,37.5,66.25,0.0,65.0,1,0,0,0,1,1,1,4,1,0,2,1,0,7056,1764,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070002,PACITAN,NAWANGAN,MUJING,2,-8.0093096,2,111.1852378,100.0,93.75,15.0,76.32351888557909,58.33333333333333,54.31818181818182,5.509034817100044,100.0,100.0,40.0,0.0,50.0,50.0,66.25,0.0,30.0,1,0,0,0,1,1,1,3,0,0,2,3,0,9076,2269,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070004,PACITAN,NAWANGAN,NAWANGAN,2,-7.9979651,2,111.1883219,100.0,100.0,32.5,76.00697173800239,43.33333333333333,38.63636363636363,6.858710562414267,100.0,100.0,80.0,75.0,100.0,62.5,75.0,0.0,30.0,1,0,0,0,1,1,1,4,0,1,3,0,0,8748,2187,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070005,PACITAN,NAWANGAN,TOKAWI,2,-7.9938443,2,111.1352996,100.0,93.75,15.0,75.18878292323615,50.83333333333333,37.72727272727273,6.482791136256482,100.0,60.0,40.0,0.0,50.0,75.0,66.25,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,3,0,8484,2121,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070006,PACITAN,NAWANGAN,JETISLOR,2,-7.9881205,2,111.1842408,100.0,100.0,21.25,70.96849790950971,43.33333333333333,53.40909090909091,11.872455902306648,94.8362203569336,60.0,40.0,35.0,50.0,50.0,75.0,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,2,0,5896,1474,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070007,PACITAN,NAWANGAN,PENGGUNG,2,-7.9520954,2,111.1668701,100.0,100.0,40.0,75.58834174250357,56.66666666666666,38.63636363636363,5.772460117548279,100.0,60.0,40.0,0.0,100.0,75.0,75.0,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,0,0,9528,2382,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070008,PACITAN,NAWANGAN,PAKISBARU,2,-7.9569202,2,111.1886671,100.0,100.0,33.75,75.81289444932918,58.33333333333333,72.5,4.350348027842228,100.0,60.0,60.0,40.0,50.0,75.0,56.25,0.0,30.0,1,0,0,0,1,1,1,4,1,1,2,1,0,6896,1724,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501070009,PACITAN,NAWANGAN,NGROMO,2,-7.955493,2,111.2140067,100.0,75.0,21.25,76.05648701895478,50.83333333333333,35.90909090909091,12.093227792436238,100.0,60.0,80.0,0.0,50.0,37.5,62.5,0.0,30.0,1,0,0,0,1,1,1,4,0,1,3,1,0,4548,1137,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080001,PACITAN,BANDAR,PETUNGSINARANG,2,-8.064493,2,111.2348488,100.0,100.0,0.0,75.17907360473339,43.33333333333333,36.81818181818182,4.47227191413238,100.0,100.0,40.0,0.0,100.0,87.5,75.0,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,1,0,8944,2236,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080002,PACITAN,BANDAR,NGUNUT,2,-8.0171408,2,111.2377926,70.0,100.0,0.0,75.32118335308866,43.33333333333333,0.0,5.347593582887701,100.0,100.0,40.0,0.0,100.0,87.5,93.75,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,0,0,7480,1870,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080003,PACITAN,BANDAR,BANDAR,1,-7.9950921,2,111.2643513,70.0,100.0,0.0,76.176451065179,30.0,4.545454545454546,8.20947113722779,100.0,100.0,100.0,40.0,100.0,87.5,75.0,60.0,65.0,1,0,0,1,1,0,1,4,1,1,3,0,0,11572,2893,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080004,PACITAN,BANDAR,KLEDUNG,2,-8.0171989,2,111.2801313,100.0,100.0,0.0,76.24350490740329,65.83333333333333,2.7272727272727275,7.763975155279503,100.0,100.0,0.0,40.0,100.0,75.0,68.75,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,2,0,5152,1288,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080005,PACITAN,BANDAR,TUMPUK,2,-7.977686,2,111.2972489,70.0,75.0,0.0,77.15137353448978,65.83333333333333,2.7272727272727275,6.321112515802781,100.0,100.0,40.0,0.0,100.0,75.0,75.0,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,0,0,6328,1582,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080006,PACITAN,BANDAR,WATUPATOK,2,-7.9657608,2,111.3074401,100.0,100.0,0.0,75.9386671337197,43.33333333333333,39.54545454545455,6.697923643670461,100.0,100.0,80.0,0.0,100.0,100.0,81.25,0.0,30.0,1,0,0,0,1,1,1,4,0,1,2,0,0,5972,1493,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080007,PACITAN,BANDAR,BANGUNSARI,2,-7.96083659,2,111.2770986,70.0,100.0,0.0,77.1808746197378,56.66666666666666,3.636363636363636,6.808278867102397,100.0,100.0,40.0,0.0,100.0,100.0,100.0,0.0,65.0,1,0,0,0,1,1,1,3,0,1,2,1,0,7344,1836,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501080008,PACITAN,BANDAR,JERUK,1,-7.9529736,2,111.231777,70.0,100.0,18.75,76.01745729913804,43.33333333333333,39.54545454545455,8.795934323690384,100.0,60.0,80.0,35.0,50.0,87.5,87.5,60.0,30.0,1,0,0,1,1,1,1,4,0,1,3,0,0,10232,2558,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090001,PACITAN,TEGALOMBO,KEBONDALEM,2,-8.0914013,2,111.2207101,100.0,100.0,0.0,75.47781453482561,60.0,35.90909090909091,10.441527446300716,100.0,100.0,0.0,40.0,50.0,37.5,75.0,0.0,30.0,1,0,0,0,1,0,1,2,0,1,2,1,0,3352,838,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090002,PACITAN,TEGALOMBO,GEDANGAN,2,-8.0885818,2,111.2348654,100.0,100.0,6.25,75.38500825017678,58.33333333333333,65.0,9.615384615384617,100.0,60.0,0.0,0.0,50.0,50.0,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,2,0,2080,520,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090003,PACITAN,TEGALOMBO,NGRECO,2,-8.0830226,2,111.2570392,99.98066698888351,100.0,0.0,50.09676379414786,43.33333333333333,9.999999999999998,4.833252779120348,80.0,100.0,40.0,35.0,100.0,50.0,81.25,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,0,0,8276,2069,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090004,PACITAN,TEGALOMBO,KASIHAN,2,-8.1110715,2,111.2903813,99.98283998283998,100.0,6.25,50.858877263371646,50.83333333333333,38.63636363636363,6.435006435006435,100.0,100.0,100.0,35.0,50.0,37.5,81.25,0.0,30.0,1,0,0,0,1,1,1,4,1,1,2,0,0,9324,2331,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090005,PACITAN,TEGALOMBO,PUCANGOMBO,2,-8.0699292,2,111.3190687,100.0,75.0,0.0,50.24326159184925,50.83333333333333,62.27272727272727,3.543944916970433,100.0,100.0,40.0,0.0,100.0,37.5,68.75,0.0,30.0,1,0,0,0,1,1,1,3,0,0,2,0,3,9876,2469,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3501090006,PACITAN,TEGALOMBO,GEMAHARJO,1,-8.0399335,2,111.3547824,70.0,100.0,0.0,78.44840066595353,50.83333333333333,45.0,12.918307086614174,100.0,100.0,80.0,40.0,50.0,62.5,75.0,60.0,30.0,1,0,0,1,1,1,1,4,0,0,3,0,0,8128,2032,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090007,PACITAN,TEGALOMBO,PLOSO,1,-8.0205499,2,111.3186584,100.0,100.0,0.0,78.90370482073402,85.0,77.04545454545455,4.062209842154132,100.0,60.0,40.0,40.0,50.0,50.0,75.0,60.0,30.0,1,0,0,1,1,1,1,3,0,0,2,2,0,8616,2154,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090008,PACITAN,TEGALOMBO,TEGALOMBO,2,-8.0645297,2,111.2975719,100.0,75.0,0.0,75.56957123781488,43.33333333333333,45.0,18.66998577524893,100.0,60.0,80.0,0.0,50.0,62.5,62.5,0.0,30.0,1,0,0,0,1,1,1,4,0,0,3,0,0,5624,1406,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090009,PACITAN,TEGALOMBO,KEMUNING,2,-8.0580395,2,111.2767569,99.97872340425532,100.0,0.0,75.21298328733184,73.33333333333333,9.090909090909092,5.319148936170213,80.0,60.0,40.0,75.0,50.0,62.5,75.0,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,3,0,7520,1880,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090010,PACITAN,TEGALOMBO,TAHUNAN,2,-8.0016998,2,111.3405338,70.0,100.0,0.0,77.17613358795577,45.0,42.27272727272727,6.340579710144928,100.0,60.0,100.0,40.0,50.0,50.0,56.25,0.0,30.0,1,0,0,0,1,0,1,4,1,0,2,0,0,5520,1380,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501090011,PACITAN,TEGALOMBO,TAHUNAN BARU,1,-8.0169919,2,111.3343072,100.0,100.0,0.0,76.07061117696219,58.33333333333333,7.272727272727272,10.6951871657754,100.0,100.0,40.0,65.0,100.0,50.0,62.5,60.0,30.0,1,0,0,1,1,1,1,3,0,0,2,0,0,3740,935,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100001,PACITAN,TULAKAN,JETAK,2,-8.2366421,2,111.2340922,100.0,100.0,40.0,75.3300070715801,77.5,37.72727272727273,6.181318681318682,100.0,100.0,40.0,0.0,100.0,100.0,75.0,0.0,65.0,1,0,0,0,1,1,1,3,0,1,2,1,0,7280,1820,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100002,PACITAN,TULAKAN,NGLARAN,2,-8.213296,2,111.2372406,100.0,100.0,21.25,80.6467876692596,92.5,20.0,8.012820512820513,100.0,100.0,40.0,40.0,100.0,100.0,68.75,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,1,0,6240,1560,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100003,PACITAN,TULAKAN,WONOANTI,2,-8.1940599,2,111.2258535,100.0,100.0,40.0,75.0,43.33333333333333,48.63636363636363,5.428881650380022,100.0,100.0,0.0,75.0,33.335,37.5,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,0,2,1,0,7368,1842,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100004,PACITAN,TULAKAN,PADI,2,-8.1978182,2,111.2712028,100.0,100.0,15.0,75.0,58.33333333333333,48.63636363636363,10.84010840108401,100.0,100.0,60.0,0.0,50.0,75.0,68.75,0.0,30.0,1,0,0,0,1,1,1,4,1,0,2,1,0,7380,1845,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100005,PACITAN,TULAKAN,KLUWIH,1,-8.1810341,2,111.2966895,100.0,100.0,15.0,75.0,43.33333333333333,30.0,9.481668773704172,100.0,100.0,0.0,75.0,100.0,75.0,68.75,60.0,30.0,1,0,0,1,1,1,1,2,0,1,2,0,0,3164,791,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100006,PACITAN,TULAKAN,BUNGUR,1,-8.1708416,2,111.278496,100.0,100.0,21.25,75.0,43.33333333333333,13.636363636363637,13.568521031207595,100.0,100.0,80.0,75.0,100.0,75.0,75.0,60.0,30.0,1,0,0,1,1,1,1,4,0,1,3,1,0,5896,1474,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100007,PACITAN,TULAKAN,TULAKAN,1,-8.1725042,2,111.274694,100.0,100.0,40.0,75.0,73.33333333333333,30.0,7.731958762886598,100.0,100.0,100.0,40.0,100.0,75.0,75.0,60.0,30.0,1,0,0,1,1,1,1,4,1,1,2,3,0,5820,1455,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100008,PACITAN,TULAKAN,JATIGUNUNG,2,-8.174517,2,111.2440575,100.0,100.0,46.25,75.0,73.33333333333333,47.72727272727273,7.396449704142013,100.0,100.0,0.0,0.0,33.335,62.5,75.0,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,3,0,10816,2704,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100009,PACITAN,TULAKAN,KALIKUNING,2,-8.1473577,2,111.2271946,69.98746867167921,100.0,40.0,75.43904449581564,70.0,65.0,7.048872180451127,100.0,100.0,80.0,0.0,100.0,100.0,68.75,0.0,30.0,1,0,0,0,1,1,1,4,0,1,2,2,0,12768,3192,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100010,PACITAN,TULAKAN,GASANG,2,-8.1429533,2,111.2471567,100.0,100.0,21.25,28.005058196684395,70.0,62.27272727272727,6.706008583690988,42.832748543820685,60.0,0.0,0.0,50.0,50.0,68.75,0.0,30.0,1,0,0,0,1,1,1,2,0,0,2,1,3,3728,932,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3501100011,PACITAN,TULAKAN,NGILE,2,-8.1388645,2,111.2547931,100.0,100.0,0.0,75.60760027342013,58.33333333333333,35.0,6.638846737481033,100.0,100.0,0.0,40.0,100.0,50.0,68.75,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,1,0,5272,1318,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3501100012,PACITAN,TULAKAN,BUBAKAN,2,-8.1500175,2,111.2663251,100.0,100.0,25.0,68.00293142684328,58.33333333333333,21.81818181818182,9.652509652509652,91.60351771221194,60.0,80.0,35.0,50.0,37.5,75.0,0.0,30.0,1,0,0,0,1,1,1,4,0,1,3,0,0,7252,1813,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
