NAMA_KAB,NAMA_KEC,NAMA_DESA
TULUNGAGUNG,BESUKI,WATESKROYO
TULUNGAGUNG,BESUKI,SIYOTOBAGUS
TULUNGAGUNG,BESUKI,TULUNGREJO
TULUNGAGUNG,BANDUNG,NGLAMPIR
TULUNGAGUNG,BANDUNG,TALUNKULON
TULUNGAGUNG,BANDUNG,BANTENGAN
TULUNGAGUNG,BANDUNG,KEDUNGWILUT
TULUNGAGUNG,BANDUNG,SUWARU
TULUNGAGUNG,BANDUNG,NGUNGGAHAN
TULUNGAGUNG,BANDUNG,SURUHAN KIDUL
TULUNGAGUNG,BANDUNG,BANDUNG
TULUNGAGUNG,BANDUNG,MERGAYU
TULUNGAGUNG,BANDUNG,SEBALOR
TULUNGAGUNG,BANDUNG,SUKOHARJO
TULUNGAGUNG,BANDUNG,SINGGIT
TULUNGAGUNG,BANDUNG,SURUHAN LOR
TULUNGAGUNG,BANDUNG,KESAMBI
TULUNGAGUNG,BANDUNG,GANDONG
TULUNGAGUNG,BANDUNG,BULUS
TULUNGAGUNG,BANDUNG,NGEPEH
TULUNGAGUNG,BANDUNG,SOKO
TULUNGAGUNG,PAKEL,SAMBITAN
TULUNGAGUNG,PAKEL,BONO
TULUNGAGUNG,PAKEL,SUKOANYAR
TULUNGAGUNG,PAKEL,DUWET
TULUNGAGUNG,PAKEL,TAMBAN
TULUNGAGUNG,PAKEL,NGEBONG
TULUNGAGUNG,PAKEL,SODO
TULUNGAGUNG,PAKEL,GOMBANG
TULUNGAGUNG,PAKEL,PAKEL
TULUNGAGUNG,PAKEL,SUWALUH
TULUNGAGUNG,PAKEL,PECUK
TULUNGAGUNG,PAKEL,BANGUNMULYO
TULUNGAGUNG,PAKEL,KASREMAN
TULUNGAGUNG,PAKEL,SANAN
TULUNGAGUNG,PAKEL,BANGUNJAYA
TULUNGAGUNG,PAKEL,NGRANCE
TULUNGAGUNG,PAKEL,GEBANG
TULUNGAGUNG,PAKEL,GESIKAN
TULUNGAGUNG,PAKEL,GEMPOLAN
TULUNGAGUNG,CAMPUR DARAT,NGENTRONG
TULUNGAGUNG,CAMPUR DARAT,SAWO
TULUNGAGUNG,CAMPUR DARAT,GEDANGAN
TULUNGAGUNG,CAMPUR DARAT,GAMPING
TULUNGAGUNG,CAMPUR DARAT,CAMPURDARAT
TULUNGAGUNG,CAMPUR DARAT,WATES
TULUNGAGUNG,CAMPUR DARAT,PELEM
TULUNGAGUNG,CAMPUR DARAT,POJOK
TULUNGAGUNG,CAMPUR DARAT,TANGGUNG
TULUNGAGUNG,TANGGUNG GUNUNG,NGREJO
TULUNGAGUNG,TANGGUNG GUNUNG,JENGGLUNGHARJO
TULUNGAGUNG,TANGGUNG GUNUNG,KRESIKAN
TULUNGAGUNG,TANGGUNG GUNUNG,TANGGUNGGUNUNG
TULUNGAGUNG,TANGGUNG GUNUNG,NGEPOH
TULUNGAGUNG,TANGGUNG GUNUNG,TENGGAREJO
TULUNGAGUNG,TANGGUNG GUNUNG,PAKISREJO
TULUNGAGUNG,KALIDAWIR,KALIBATUR
TULUNGAGUNG,KALIDAWIR,REJOSARI
TULUNGAGUNG,KALIDAWIR,SUKOREJO KULON
TULUNGAGUNG,KALIDAWIR,BANYUURIP
TULUNGAGUNG,KALIDAWIR,WINONG
TULUNGAGUNG,KALIDAWIR,JOHO
TULUNGAGUNG,KALIDAWIR,PAKISAJI
TULUNGAGUNG,KALIDAWIR,KARANGTALUN
TULUNGAGUNG,KALIDAWIR,KALIDAWIR
TULUNGAGUNG,KALIDAWIR,NGUBALAN
TULUNGAGUNG,KALIDAWIR,SALAK KEMBANG
TULUNGAGUNG,KALIDAWIR,TUNGGANGRI
TULUNGAGUNG,KALIDAWIR,JABON
TULUNGAGUNG,KALIDAWIR,PAGERSARI
TULUNGAGUNG,KALIDAWIR,BETAK
TULUNGAGUNG,KALIDAWIR,TANJUNG
TULUNGAGUNG,KALIDAWIR,DOMASAN
TULUNGAGUNG,PUCANG LABAN,PANGGUNGKALAK
TULUNGAGUNG,PUCANG LABAN,KALIDAWE
TULUNGAGUNG,PUCANG LABAN,PUCANGLABAN
TULUNGAGUNG,PUCANG LABAN,SUMBERBENDO
TULUNGAGUNG,PUCANG LABAN,KALIGENTONG
TULUNGAGUNG,PUCANG LABAN,MANDING
TULUNGAGUNG,PUCANG LABAN,PANGGUNGUNI
TULUNGAGUNG,PUCANG LABAN,SUMBERDADAP
TULUNGAGUNG,PUCANG LABAN,DEMUK
TULUNGAGUNG,REJOTANGAN,TENGGONG
TULUNGAGUNG,REJOTANGAN,PANJEREJO
TULUNGAGUNG,REJOTANGAN,KARANGSARI
TULUNGAGUNG,REJOTANGAN,TUGU
TULUNGAGUNG,REJOTANGAN,SUKOREJO WETAN
TULUNGAGUNG,REJOTANGAN,TANEN
TULUNGAGUNG,REJOTANGAN,SUMBERAGUNG
TULUNGAGUNG,REJOTANGAN,BLIMBING
TULUNGAGUNG,REJOTANGAN,PAKISREJO
TULUNGAGUNG,REJOTANGAN,TEGALREJO
TULUNGAGUNG,REJOTANGAN,BANJAREJO
TULUNGAGUNG,REJOTANGAN,JATIDOWO
TULUNGAGUNG,REJOTANGAN,TENGGUR
TULUNGAGUNG,REJOTANGAN,BUNTARAN
TULUNGAGUNG,REJOTANGAN,ARIYOJEDING
TULUNGAGUNG,REJOTANGAN,REJOTANGAN
TULUNGAGUNG,NGUNUT,BALESONO
TULUNGAGUNG,NGUNUT,SELOREJO
TULUNGAGUNG,NGUNUT,SAMIR
TULUNGAGUNG,NGUNUT,KARANGSONO
TULUNGAGUNG,NGUNUT,KACANGAN
TULUNGAGUNG,NGUNUT,PANDANSARI
TULUNGAGUNG,NGUNUT,SUMBERINGIN KULON
TULUNGAGUNG,NGUNUT,SUMBERINGIN KIDUL
TULUNGAGUNG,NGUNUT,KALANGAN
TULUNGAGUNG,NGUNUT,GILANG
TULUNGAGUNG,NGUNUT,KALIWUNGU
TULUNGAGUNG,NGUNUT,NGUNUT
TULUNGAGUNG,NGUNUT,SUMBEREJO WETAN
TULUNGAGUNG,NGUNUT,SUMBEREJO KULON
TULUNGAGUNG,NGUNUT,PURWOREJO
TULUNGAGUNG,NGUNUT,KROMASAN
TULUNGAGUNG,NGUNUT,PULOSARI
TULUNGAGUNG,NGUNUT,PULOTONDO
TULUNGAGUNG,SUMBERGEMPOL,JUNJUNG
TULUNGAGUNG,SUMBERGEMPOL,PODOREJO
TULUNGAGUNG,SUMBERGEMPOL,WATES
TULUNGAGUNG,SUMBERGEMPOL,SAMBIDOPLANG
TULUNGAGUNG,SUMBERGEMPOL,MIRIGAMBAR
TULUNGAGUNG,SUMBERGEMPOL,TRENCENG
TULUNGAGUNG,SUMBERGEMPOL,BENDILWUNGU
TULUNGAGUNG,SUMBERGEMPOL,SAMBIJAJAR
TULUNGAGUNG,SUMBERGEMPOL,TAMBAKREJO
TULUNGAGUNG,SUMBERGEMPOL,DOROAMPEL
TULUNGAGUNG,SUMBERGEMPOL,WONOREJO
TULUNGAGUNG,SUMBERGEMPOL,BENDILJATI KULON
TULUNGAGUNG,SUMBERGEMPOL,BENDILJATI WETAN
TULUNGAGUNG,SUMBERGEMPOL,SUMBERDADI
TULUNGAGUNG,SUMBERGEMPOL,JABALSARI
TULUNGAGUNG,SUMBERGEMPOL,SAMBIROBYONG
TULUNGAGUNG,SUMBERGEMPOL,BUKUR
TULUNGAGUNG,BOYOLANGU,NGRANTI
TULUNGAGUNG,BOYOLANGU,KENDALBULUR
TULUNGAGUNG,BOYOLANGU,BOYOLANGU
TULUNGAGUNG,BOYOLANGU,PUCUNG KIDUL
TULUNGAGUNG,BOYOLANGU,SANGGRAHAN
TULUNGAGUNG,BOYOLANGU,WAJAK KIDUL
TULUNGAGUNG,BOYOLANGU,KARANGREJO
TULUNGAGUNG,BOYOLANGU,WAJAK LOR
TULUNGAGUNG,BOYOLANGU,KEPUH
TULUNGAGUNG,BOYOLANGU,TANJUNGSARI
TULUNGAGUNG,BOYOLANGU,SERUT
TULUNGAGUNG,BOYOLANGU,BEJI
TULUNGAGUNG,BOYOLANGU,SOBONTORO
TULUNGAGUNG,BOYOLANGU,GEDANGSEWU
TULUNGAGUNG,BOYOLANGU,MOYOKETEN
TULUNGAGUNG,BOYOLANGU,WAUNG
TULUNGAGUNG,BOYOLANGU,BONO
TULUNGAGUNG,TULUNGAGUNG,KEDUNGSOKO
TULUNGAGUNG,TULUNGAGUNG,TERTEK
TULUNGAGUNG,TULUNGAGUNG,KARANGWARU
TULUNGAGUNG,TULUNGAGUNG,TAMANAN
TULUNGAGUNG,TULUNGAGUNG,JEPUN
TULUNGAGUNG,TULUNGAGUNG,BAGO
TULUNGAGUNG,TULUNGAGUNG,KEPATIHAN
TULUNGAGUNG,TULUNGAGUNG,KAMPUNGDALEM
TULUNGAGUNG,TULUNGAGUNG,KAUMAN
TULUNGAGUNG,TULUNGAGUNG,KUTOANYAR
TULUNGAGUNG,TULUNGAGUNG,SEMBUNG
TULUNGAGUNG,TULUNGAGUNG,PANGGUNGREJO
TULUNGAGUNG,TULUNGAGUNG,BOTORAN
TULUNGAGUNG,TULUNGAGUNG,KENAYAN
TULUNGAGUNG,KEDUNGWARU,PLOSOKANDANG
TULUNGAGUNG,KEDUNGWARU,TUNGGULSARI
TULUNGAGUNG,KEDUNGWARU,RINGINPITU
TULUNGAGUNG,KEDUNGWARU,LODERESAN
TULUNGAGUNG,KEDUNGWARU,BULUSARI
TULUNGAGUNG,KEDUNGWARU,BANGOAN
TULUNGAGUNG,KEDUNGWARU,REJOAGUNG
TULUNGAGUNG,KEDUNGWARU,KEDUNGWARU
TULUNGAGUNG,KEDUNGWARU,PLANDAAN
TULUNGAGUNG,KEDUNGWARU,MANGUNSARI
TULUNGAGUNG,KEDUNGWARU,TAWANGSARI
TULUNGAGUNG,KEDUNGWARU,WINONG
TULUNGAGUNG,KEDUNGWARU,MAJAN
TULUNGAGUNG,KEDUNGWARU,SIMO
TULUNGAGUNG,KEDUNGWARU,KETANON
TULUNGAGUNG,KEDUNGWARU,GENDINGAN
TULUNGAGUNG,KEDUNGWARU,TAPAN
TULUNGAGUNG,KEDUNGWARU,NGUJANG
TULUNGAGUNG,KEDUNGWARU,BORO
TULUNGAGUNG,NGANTRU,PAKEL
TULUNGAGUNG,NGANTRU,PUCUNG LOR
TULUNGAGUNG,NGANTRU,SRIKATON
TULUNGAGUNG,NGANTRU,PADANGAN
TULUNGAGUNG,NGANTRU,PINGGIRSARI
TULUNGAGUNG,NGANTRU,BENDOSARI
TULUNGAGUNG,NGANTRU,NGANTRU
TULUNGAGUNG,NGANTRU,PULEREJO
TULUNGAGUNG,NGANTRU,POJOK
TULUNGAGUNG,NGANTRU,KEPUHREJO
TULUNGAGUNG,NGANTRU,MOJOAGUNG
TULUNGAGUNG,NGANTRU,BATOKAN
TULUNGAGUNG,NGANTRU,BANJARSARI
TULUNGAGUNG,KARANGREJO,BUNGUR
TULUNGAGUNG,KARANGREJO,BABADAN
TULUNGAGUNG,KARANGREJO,SUKOWIYONO
TULUNGAGUNG,KARANGREJO,SEMBON
TULUNGAGUNG,KARANGREJO,SUKOWIDODO
TULUNGAGUNG,KARANGREJO,TANJUNGSARI
TULUNGAGUNG,KARANGREJO,GEDANGAN
TULUNGAGUNG,KARANGREJO,SUKODONO
TULUNGAGUNG,KARANGREJO,KARANGREJO
TULUNGAGUNG,KARANGREJO,SUKOREJO
TULUNGAGUNG,KARANGREJO,PUNJUL
TULUNGAGUNG,KARANGREJO,TULUNGREJO
TULUNGAGUNG,KARANGREJO,JELI
TULUNGAGUNG,KAUMAN,PUCANGAN
TULUNGAGUNG,KAUMAN,BOLOREJO
TULUNGAGUNG,KAUMAN,KAUMAN
TULUNGAGUNG,KAUMAN,BALEREJO
TULUNGAGUNG,KAUMAN,BATANGSAREN
TULUNGAGUNG,KAUMAN,PANGGUNGREJO
TULUNGAGUNG,KAUMAN,SIDOREJO
TULUNGAGUNG,KAUMAN,KALANGBRET
TULUNGAGUNG,KAUMAN,MOJOSARI
TULUNGAGUNG,KAUMAN,KARANGANOM
TULUNGAGUNG,KAUMAN,KATES
TULUNGAGUNG,KAUMAN,BANARAN
TULUNGAGUNG,KAUMAN,JATIMULYO
TULUNGAGUNG,GONDANG,KENDAL
TULUNGAGUNG,GONDANG,TAWING
TULUNGAGUNG,GONDANG,GONDOSULI
TULUNGAGUNG,GONDANG,DUKUH
TULUNGAGUNG,GONDANG,SEPATAN
TULUNGAGUNG,GONDANG,MACANBANG
TULUNGAGUNG,GONDANG,KIPING
TULUNGAGUNG,GONDANG,REJOSARI
TULUNGAGUNG,GONDANG,BENDO
TULUNGAGUNG,GONDANG,NGRENDENG
TULUNGAGUNG,GONDANG,GONDANG
TULUNGAGUNG,GONDANG,BENDUNGAN
TULUNGAGUNG,GONDANG,MOJOARUM
TULUNGAGUNG,GONDANG,SIDOMULYO
TULUNGAGUNG,GONDANG,NOTOREJO
TULUNGAGUNG,GONDANG,SIDEM
TULUNGAGUNG,GONDANG,BLENDIS
TULUNGAGUNG,GONDANG,TIUDAN
TULUNGAGUNG,GONDANG,WONOKROMO
TULUNGAGUNG,GONDANG,JARAKAN
TULUNGAGUNG,PAGER WOJO,WONOREJO
TULUNGAGUNG,PAGER WOJO,KEDUNGCANGKRING
TULUNGAGUNG,PAGER WOJO,MULYOSARI
TULUNGAGUNG,PAGER WOJO,SEGAWE
TULUNGAGUNG,PAGER WOJO,PENJOR
TULUNGAGUNG,PAGER WOJO,SAMAR
TULUNGAGUNG,PAGER WOJO,SIDOMULYO
TULUNGAGUNG,PAGER WOJO,KRADINAN
TULUNGAGUNG,PAGER WOJO,PAGERWOJO
TULUNGAGUNG,PAGER WOJO,GONDANGGUNUNG
TULUNGAGUNG,PAGER WOJO,GAMBIRAN
TULUNGAGUNG,SENDANG,KEDOYO
TULUNGAGUNG,SENDANG,NGLUTUNG
TULUNGAGUNG,SENDANG,TALANG
TULUNGAGUNG,SENDANG,DONO
TULUNGAGUNG,SENDANG,KROSOK
TULUNGAGUNG,SENDANG,TUGU
TULUNGAGUNG,SENDANG,PICISAN
TULUNGAGUNG,SENDANG,NYAWANGAN
TULUNGAGUNG,SENDANG,SENDANG
TULUNGAGUNG,SENDANG,NGLURUP
TULUNGAGUNG,SENDANG,GEGER
BLITAR,BAKUNG,PLANDIREJO
BLITAR,BAKUNG,TUMPAKOYOT
BLITAR,BAKUNG,BULULAWANG
BLITAR,BAKUNG,SIDOMULYO
BLITAR,BAKUNG,TUMPAKKEPUH
BLITAR,BAKUNG,LOREJO
BLITAR,BAKUNG,KEDUNGBANTENG
BLITAR,BAKUNG,BAKUNG
BLITAR,BAKUNG,SUMBERDADI
BLITAR,BAKUNG,PULEREJO
BLITAR,BAKUNG,NGREJO
BLITAR,WONOTIRTO,TAMBAKREJO
BLITAR,WONOTIRTO,KALIGRENJENG
BLITAR,WONOTIRTO,PASIRAMAN
BLITAR,WONOTIRTO,SUMBERBOTO
BLITAR,WONOTIRTO,GUNUNG GEDE
BLITAR,WONOTIRTO,NGADIPURO
BLITAR,WONOTIRTO,NGENI
BLITAR,WONOTIRTO,WONOTIRTO
BLITAR,PANGGUNGREJO,SERANG
BLITAR,PANGGUNGREJO,SUMBERSIH
BLITAR,PANGGUNGREJO,KALI GAMBIR
BLITAR,PANGGUNGREJO,BALE REJO
BLITAR,PANGGUNGREJO,SUMBER AGUNG
BLITAR,PANGGUNGREJO,PANGGUNG REJO
BLITAR,PANGGUNGREJO,KALITENGAH
BLITAR,PANGGUNGREJO,MARGO MULYO
BLITAR,PANGGUNGREJO,BUMIAYU
BLITAR,PANGGUNGREJO,PANGGUNG ASRI
BLITAR,WATES,RINGIN REJO
BLITAR,WATES,SUKOREJO
BLITAR,WATES,TUGU REJO
BLITAR,WATES,WATES
BLITAR,WATES,TULUNGREJO
BLITAR,WATES,PURWOREJO
BLITAR,WATES,SUMBERARUM
BLITAR,WATES,MOJOREJO
BLITAR,BINANGUN,SALAMREJO
BLITAR,BINANGUN,SUMBER KEMBAR
BLITAR,BINANGUN,BINANGUN
BLITAR,BINANGUN,BIROWO
BLITAR,BINANGUN,SUKORAME
BLITAR,BINANGUN,NGADRI
BLITAR,BINANGUN,SAMBIGEDE
BLITAR,BINANGUN,REJOSO
BLITAR,BINANGUN,UMBUL DAMAR
BLITAR,BINANGUN,TAWANG REJO
BLITAR,BINANGUN,NGEMBUL
BLITAR,BINANGUN,KEDUNGWUNGU
BLITAR,SUTOJAYAN,PANDANARUM
BLITAR,SUTOJAYAN,KEDUNG BUNDER
BLITAR,SUTOJAYAN,SUTOJAYAN
BLITAR,SUTOJAYAN,BACEM
BLITAR,SUTOJAYAN,SUMBERJO
BLITAR,SUTOJAYAN,SUKOREJO
BLITAR,SUTOJAYAN,KALIPANG
BLITAR,SUTOJAYAN,KEMBANGARUM
BLITAR,SUTOJAYAN,JINGGLONG
BLITAR,SUTOJAYAN,KAULON
BLITAR,SUTOJAYAN,JEGU
BLITAR,KADEMANGAN,PANGGUNGDUWET
BLITAR,KADEMANGAN,PAKISAJI
BLITAR,KADEMANGAN,MARON
BLITAR,KADEMANGAN,KEBONSARI
BLITAR,KADEMANGAN,BENDOSARI
BLITAR,KADEMANGAN,SURUHWADANG
BLITAR,KADEMANGAN,SUMBERJO
BLITAR,KADEMANGAN,DAWUHAN
BLITAR,KADEMANGAN,SUMBERJATI
BLITAR,KADEMANGAN,PLUMPUNGREJO
BLITAR,KADEMANGAN,JIMBE
BLITAR,KADEMANGAN,KADEMANGAN
BLITAR,KADEMANGAN,REJOWINANGUN
BLITAR,KADEMANGAN,PLOSOREJO
BLITAR,KADEMANGAN,DARUNGAN
BLITAR,KANIGORO,MINGGIRSARI
BLITAR,KANIGORO,GOGODESO
BLITAR,KANIGORO,KARANGSONO
BLITAR,KANIGORO,SATREYAN
BLITAR,KANIGORO,KANIGORO
BLITAR,KANIGORO,TLOGO
BLITAR,KANIGORO,GAPRANG
BLITAR,KANIGORO,JATINOM
BLITAR,KANIGORO,KUNINGAN
BLITAR,KANIGORO,PAPUNGAN
BLITAR,KANIGORO,BANGGLE
BLITAR,KANIGORO,SAWENTAR
BLITAR,TALUN,TUMPANG
BLITAR,TALUN,JABUNG
BLITAR,TALUN,JEBLOG
BLITAR,TALUN,BENDOSEWU
BLITAR,TALUN,DUREN
BLITAR,TALUN,SRAGI
BLITAR,TALUN,WONOREJO
BLITAR,TALUN,PASIRHARJO
BLITAR,TALUN,KENDALREJO
BLITAR,TALUN,KAMULAN
BLITAR,TALUN,TALUN
BLITAR,TALUN,BAJANG
BLITAR,TALUN,KAWERON
BLITAR,TALUN,JAJAR
BLITAR,SELOPURO,MRONJO
BLITAR,SELOPURO,MANDESAN
BLITAR,SELOPURO,SELOPURO
BLITAR,SELOPURO,PLOSO
BLITAR,SELOPURO,JATITENGAH
BLITAR,SELOPURO,JAMBEWANGI
BLITAR,SELOPURO,TEGALREJO
BLITAR,SELOPURO,POPOH
BLITAR,KESAMBEN,SIRAMAN
BLITAR,KESAMBEN,JUGO
BLITAR,KESAMBEN,KESAMBEN
BLITAR,KESAMBEN,PAGERGUNUNG
BLITAR,KESAMBEN,SUKOANYAR
BLITAR,KESAMBEN,PAGERWOJO
BLITAR,KESAMBEN,TAPAKREJO
BLITAR,KESAMBEN,TEPAS
BLITAR,KESAMBEN,KEMIRIGEDE
BLITAR,KESAMBEN,BUMIREJO
BLITAR,SELOREJO,POHGAJIH
BLITAR,SELOREJO,SELOREJO
BLITAR,SELOREJO,NGRECO
BLITAR,SELOREJO,BORO
BLITAR,SELOREJO,OLAK ALEN
BLITAR,SELOREJO,SUMBER AGUNG
BLITAR,SELOREJO,BANJARSARI
BLITAR,SELOREJO,NGRENDENG
BLITAR,SELOREJO,SIDOMULYO
BLITAR,SELOREJO,AMPELGADING
BLITAR,DOKO,SLOROK
BLITAR,DOKO,GENENGAN
BLITAR,DOKO,JAMBEPAWON
BLITAR,DOKO,SIDOREJO
BLITAR,DOKO,DOKO
BLITAR,DOKO,SURU
BLITAR,DOKO,PLUMBANGAN
BLITAR,DOKO,SUMBER URIP
BLITAR,DOKO,RESAPOMBO
BLITAR,DOKO,KALIMANIS
BLITAR,WLINGI,KLEMUNAN
BLITAR,WLINGI,WLINGI
BLITAR,WLINGI,TANGKIL
BLITAR,WLINGI,BERU
BLITAR,WLINGI,BABADAN
BLITAR,WLINGI,TEMBALANG
BLITAR,WLINGI,NGADIRENGGO
BLITAR,WLINGI,TEGALASRI
BLITAR,WLINGI,BALEREJO
BLITAR,GANDUSARI,SUMBERAGUNG
BLITAR,GANDUSARI,GONDANG
BLITAR,GANDUSARI,KOTES
BLITAR,GANDUSARI,TAMBAKAN
BLITAR,GANDUSARI,BUTUN
BLITAR,GANDUSARI,GANDUSARI
BLITAR,GANDUSARI,SUKOSEWU
BLITAR,GANDUSARI,GADUNGAN
BLITAR,GANDUSARI,NGARINGAN
BLITAR,GANDUSARI,SOSO
BLITAR,GANDUSARI,SLUMBUNG
BLITAR,GANDUSARI,SEMEN
BLITAR,GANDUSARI,TULUNGREJO
BLITAR,GANDUSARI,KRISIK
BLITAR,GARUM,POJOK
BLITAR,GARUM,SUMBERDIREN
BLITAR,GARUM,GARUM
BLITAR,GARUM,TINGAL
BLITAR,GARUM,BENCE
BLITAR,GARUM,TAWANGSARI
BLITAR,GARUM,SLOROK
BLITAR,GARUM,SIDODADI
BLITAR,GARUM,KARANGREJO
BLITAR,NGLEGOK,BANGSRI
BLITAR,NGLEGOK,JIWUT
BLITAR,NGLEGOK,KRENCENG
BLITAR,NGLEGOK,KEMLOKO
BLITAR,NGLEGOK,DAYU
BLITAR,NGLEGOK,NGORAN
BLITAR,NGLEGOK,NGLEGOK
BLITAR,NGLEGOK,MODANGAN
BLITAR,NGLEGOK,PENATARAN
BLITAR,NGLEGOK,KEDAWUNG
BLITAR,NGLEGOK,SUMBERASRI
BLITAR,SANANKULON,PLOSOARANG
BLITAR,SANANKULON,TULISKRIYO
BLITAR,SANANKULON,BENDOWULUNG
BLITAR,SANANKULON,PURWOREJO
BLITAR,SANANKULON,BENDOSARI
BLITAR,SANANKULON,SANANKULON
BLITAR,SANANKULON,KALIPUCUNG
BLITAR,SANANKULON,SUMBER
BLITAR,SANANKULON,SUMBERJO
BLITAR,SANANKULON,JEDING
BLITAR,SANANKULON,GLEDUG
BLITAR,SANANKULON,SUMBERINGIN
BLITAR,PONGGOK,BENDO
BLITAR,PONGGOK,JATILENGGER
BLITAR,PONGGOK,MALIRAN
BLITAR,PONGGOK,KAWEDUSAN
BLITAR,PONGGOK,LANGON
BLITAR,PONGGOK,DADAPLANGU
BLITAR,PONGGOK,KEBONDUREN
BLITAR,PONGGOK,POJOK
BLITAR,PONGGOK,PONGGOK
BLITAR,PONGGOK,KARANGBENDO
BLITAR,PONGGOK,CANDIREJO
BLITAR,PONGGOK,BACEM
BLITAR,PONGGOK,RINGINANYAR
BLITAR,PONGGOK,GEMBONGAN
BLITAR,PONGGOK,SIDOREJO
BLITAR,SRENGAT,PURWOKERTO
BLITAR,SRENGAT,SELOKAJANG
BLITAR,SRENGAT,NGAGLIK
BLITAR,SRENGAT,MARON
BLITAR,SRENGAT,PAKISREJO
BLITAR,SRENGAT,KARANGGAYAM
BLITAR,SRENGAT,KERJEN
BLITAR,SRENGAT,WONOREJO
BLITAR,SRENGAT,KAUMAN
BLITAR,SRENGAT,KANDANGAN
BLITAR,SRENGAT,KENDALREJO
BLITAR,SRENGAT,DANDONG
BLITAR,SRENGAT,BAGELENAN
BLITAR,SRENGAT,SRENGAT
BLITAR,SRENGAT,TOGOGAN
BLITAR,SRENGAT,DERMOJAYAN
BLITAR,WONODADI,GANDEKAN
BLITAR,WONODADI,KUNIR
BLITAR,WONODADI,KOLOMAYAN
BLITAR,WONODADI,PIKATAN
BLITAR,WONODADI,WONODADI
BLITAR,WONODADI,KALIBOTO
BLITAR,WONODADI,REJOSARI
BLITAR,WONODADI,TAWANGREJO
BLITAR,WONODADI,KEBONAGUNG
BLITAR,WONODADI,SALAM
BLITAR,WONODADI,JATEN
BLITAR,UDANAWU,RINGINANOM
BLITAR,UDANAWU,SUMBERSARI
BLITAR,UDANAWU,KARANGGONDANG
BLITAR,UDANAWU,TUNJUNG
BLITAR,UDANAWU,JATI
BLITAR,UDANAWU,TEMENGGUNGAN
BLITAR,UDANAWU,BESUKI
BLITAR,UDANAWU,BAKUNG
BLITAR,UDANAWU,MANGUNAN
BLITAR,UDANAWU,SUKOREJO
BLITAR,UDANAWU,SLEMANAN
BLITAR,UDANAWU,BENDOREJO
KEDIRI,MOJO,NGETREP
KEDIRI,MOJO,NGADI
KEDIRI,MOJO,KRANDING
KEDIRI,MOJO,MAESAN
KEDIRI,MOJO,PONGGOK
KEDIRI,MOJO,PETUNGROTO
KEDIRI,MOJO,PAMONGAN
KEDIRI,MOJO,KEDAWUNG
KEDIRI,MOJO,PLOSO
KEDIRI,MOJO,TAMBIBENDO
KEDIRI,MOJO,KRATON
KEDIRI,MOJO,BLIMBING
KEDIRI,MOJO,JUGO
KEDIRI,MOJO,MOJO
KEDIRI,MOJO,MLATI
KEDIRI,MOJO,SURAT
KEDIRI,MOJO,SUKOANYAR
KEDIRI,MOJO,KENITEN
KEDIRI,MOJO,MONDO
KEDIRI,MOJO,PETOK
KEDIRI,SEMEN,SELOPANGGUNG
KEDIRI,SEMEN,PUHRUBUH
KEDIRI,SEMEN,SIDOMULYO
KEDIRI,SEMEN,BULU
KEDIRI,SEMEN,BOBANG
KEDIRI,SEMEN,PUHSARANG
KEDIRI,SEMEN,KANYORAN
KEDIRI,SEMEN,JOHO
KEDIRI,SEMEN,PAGUNG
KEDIRI,SEMEN,KEDAK
KEDIRI,SEMEN,TITIK
KEDIRI,SEMEN,SEMEN
KEDIRI,NGADILUWIH,TALES
KEDIRI,NGADILUWIH,SLUMBUNG
KEDIRI,NGADILUWIH,BRANGGAHAN
KEDIRI,NGADILUWIH,SEKETI
KEDIRI,NGADILUWIH,BANGGLE
KEDIRI,NGADILUWIH,NGADILUWIH
KEDIRI,NGADILUWIH,PURWOKERTO
KEDIRI,NGADILUWIH,DUKUH
KEDIRI,NGADILUWIH,REMBANGKEPUH
KEDIRI,NGADILUWIH,BEDUG
KEDIRI,NGADILUWIH,REMBANG
KEDIRI,NGADILUWIH,BADAL
KEDIRI,NGADILUWIH,BADAL PANDEAN
KEDIRI,NGADILUWIH,WONOREJO
KEDIRI,NGADILUWIH,BANJAREJO
KEDIRI,NGADILUWIH,MANGUNREJO
KEDIRI,KRAS,SETONOREJO
KEDIRI,KRAS,PELAS
KEDIRI,KRAS,BLEBER
KEDIRI,KRAS,REJOMULYO
KEDIRI,KRAS,MOJOSARI
KEDIRI,KRAS,BUTUH
KEDIRI,KRAS,JABANG
KEDIRI,KRAS,KARANGTALUN
KEDIRI,KRAS,NYAWANGAN
KEDIRI,KRAS,KRAS
KEDIRI,KRAS,BENDOSARI
KEDIRI,KRAS,KRANDANG
KEDIRI,KRAS,KANIGORO
KEDIRI,KRAS,BANJARANYAR
KEDIRI,KRAS,PURWODADI
KEDIRI,KRAS,JAMBEAN
KEDIRI,RINGINREJO,JEMEKAN
KEDIRI,RINGINREJO,SRIKATON
KEDIRI,RINGINREJO,SAMBI
KEDIRI,RINGINREJO,RINGINREJO
KEDIRI,RINGINREJO,DEYENG
KEDIRI,RINGINREJO,BATUAJI
KEDIRI,RINGINREJO,DAWUNG
KEDIRI,RINGINREJO,PURWODADI
KEDIRI,RINGINREJO,SELODONO
KEDIRI,RINGINREJO,SUSUHBANGO
KEDIRI,RINGINREJO,NAMBAKAN
KEDIRI,KANDAT,SUMBERJO
