IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,kk_pln,kk_non_pln,kk_tanpa_listrik,total_kk,rasio_pln,rasio_non_pln,rasio_tanpa_listrik,penerangan_jalan,penerangan_surya,skor_listrik,air_minum_aman,air_cuci_bersih,sanitasi_layak,septik_tank,tps,tps3r,bank_sampah,pemilahan_sampah,drainase,skor_sanitasi,skor_air,sungai,irigasi,waduk,mata_air,jumlah_embung,skor_sumber_air,jalan_aspal,jalan_keras,jalan_tanah,akses_jalan,angkutan_trayek,angkutan_non_trayek,angkutan_ada,skor_transportasi,sinyal_telepon,sinyal_internet,jumlah_bts,jumlah_operator,bts_normalized,operator_normalized,komputer_desa,internet_desa,warnet,skor_digital,akses_puskesmas,akses_pasar,akses_sd,skor_aksesibilitas,kantor_desa_ada,kantor_desa_layak,kantor_dalam_wilayah,topografi_datar,permukiman_aman,pesisir,cluster,label_infrastruktur
3501050002,PACITAN,KEBONAGUNG,KARANGNONGKO,2,-8.224339,2,111.1799768,707,0,0,707,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,75,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,0,2,0.0,33.33333333333333,100,100,100,73.33333333333334,10.0,0.0,100.0,38.5,100,100,100,0,0,1,1,Desa Berkembang
3501050003,PACITAN,KEBONAGUNG,KALIPELUS,2,-8.2481742,2,111.1541445,581,0,0,581,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,75,100.0,1,2,25.0,33.33333333333333,100,100,100,77.08333333333334,0.0,30.0,100.0,44.0,100,100,100,0,0,1,1,Desa Berkembang
3501050004,PACITAN,KEBONAGUNG,KATIPUGAL,2,-8.2458985,2,111.157565,677,0,0,677,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,0,2,0.0,33.33333333333333,100,100,100,73.33333333333334,0.0,45.0,100.0,48.5,100,100,100,0,0,1,1,Desa Berkembang
3501050005,PACITAN,KEBONAGUNG,KLESEM,2,-8.2468131,2,111.1737194,1118,0,0,1118,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,2,25.0,33.33333333333333,100,100,0,72.08333333333334,0.0,55.0,100.0,51.5,100,100,100,0,100,1,2,Desa Khusus Geografis
3501050006,PACITAN,KEBONAGUNG,SIDOMULYO,2,-8.2405367,2,111.1843382,1824,0,0,1824,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,3,25.0,50.0,100,0,100,63.75,30.0,100.0,100.0,75.5,100,100,100,0,100,1,2,Desa Khusus Geografis
3501050007,PACITAN,KEBONAGUNG,WORAWARI,2,-8.2382732,2,111.2212482,930,0,0,930,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,100,75.0,20.0,100.0,100.0,72.0,100,100,100,0,100,1,2,Desa Khusus Geografis
3501050008,PACITAN,KEBONAGUNG,MANTREN,2,-8.2289332,2,111.1935818,667,0,0,667,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,100,1,75,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,0.0,30.0,100.0,44.0,100,100,100,0,0,0,1,Desa Berkembang
3501050009,PACITAN,KEBONAGUNG,GAWANG,2,-8.2293913,2,111.1812119,666,0,0,666,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,75,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,0.0,81.0,100.0,59.3,100,100,100,0,100,0,2,Desa Khusus Geografis
3501050010,PACITAN,KEBONAGUNG,KARANGANYAR,2,-8.2294118,2,111.1636188,741,0,0,741,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,30.0,50.0,100.0,60.5,100,100,100,0,100,0,2,Desa Khusus Geografis
3501050011,PACITAN,KEBONAGUNG,KEBONAGUNG,1,-8.2233571,2,111.1575572,336,0,0,336,100.0,0.0,0.0,100,0,95.0,0,0,100,100,100,100,0,75,0,80.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,25,75.0,0,2,0.0,33.33333333333333,100,100,0,50.83333333333333,20.0,88.0,100.0,68.4,100,100,100,0,100,0,2,Desa Khusus Geografis
3501050012,PACITAN,KEBONAGUNG,PURWOASRI,1,-8.2143123,2,111.1498361,805,0,0,805,100.0,0.0,0.0,100,100,100.0,0,0,100,100,0,0,0,25,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,100,0,71.66666666666666,70.0,100.0,100.0,89.5,100,100,100,0,100,0,2,Desa Khusus Geografis
3501050013,PACITAN,KEBONAGUNG,BANJARJO,1,-8.2129625,2,111.1575321,441,0,0,441,100.0,0.0,0.0,100,0,95.0,0,0,100,100,0,0,0,75,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,100,100.0,1,6,25.0,100.0,100,100,0,83.75,20.0,95.0,100.0,70.5,100,100,100,0,0,0,1,Desa Berkembang
3501050014,PACITAN,KEBONAGUNG,GEMBUK,2,-8.2112827,2,111.2102703,1199,0,0,1199,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,6,25.0,100.0,100,100,0,78.75,0.0,80.0,100.0,59.0,100,100,100,0,0,0,1,Desa Berkembang
3501050015,PACITAN,KEBONAGUNG,SANGGRAHAN,2,-8.19009002,2,111.1922567,1087,0,0,1087,100.0,0.0,0.0,100,0,95.0,0,0,100,100,0,0,0,75,0,45.0,0.0,100,0,0,100,0,40,100,0,0,100.0,0,50,100,100.0,25,75.0,0,3,0.0,50.0,100,100,0,52.5,70.0,30.0,100.0,68.5,100,100,100,0,0,0,1,Desa Berkembang
3501050016,PACITAN,KEBONAGUNG,PUNJUNG,2,-8.197545359,2,111.168786,617,0,0,617,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,0,2,0.0,33.33333333333333,100,100,0,68.33333333333334,20.0,75.0,100.0,64.5,100,100,100,0,0,0,1,Desa Berkembang
3501050017,PACITAN,KEBONAGUNG,WONOGONDO,2,-8.188989416,2,111.1551376,625,0,0,625,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,100,4,80,100,0,0,100.0,0,50,100,100.0,75,100.0,0,5,0.0,83.33333333333334,100,100,0,73.33333333333334,50.0,35.0,100.0,63.0,100,100,100,0,0,0,1,Desa Berkembang
3501050018,PACITAN,KEBONAGUNG,KETEPUNG,2,-8.1760359,2,111.1532913,1083,0,0,1083,100.0,0.0,0.0,100,0,95.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,100,1,75,100,0,0,100.0,100,0,100,100.0,75,100.0,2,5,50.0,83.33333333333334,100,100,0,80.83333333333334,15.0,50.0,100.0,55.25,100,100,100,0,0,0,1,Desa Berkembang
3501050019,PACITAN,KEBONAGUNG,KETRO,1,-8.168936974,2,111.1988326,1368,0,0,1368,100.0,0.0,0.0,50,100,92.5,0,0,100,100,0,0,0,25,100,55.0,0.0,100,0,0,100,3,50,100,0,0,100.0,0,50,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,100.0,30.0,100.0,79.0,100,100,100,0,0,0,1,Desa Berkembang
3501060001,PACITAN,ARJOSARI,MLATI,2,-8.1155699,2,111.1183777,1089,0,0,1089,100.0,0.0,0.0,100,100,100.0,0,0,100,100,0,0,0,0,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,0,77.08333333333334,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501060002,PACITAN,ARJOSARI,SEDAYU,1,-8.116847,2,111.1323914,1255,0,0,1255,100.0,0.0,0.0,100,100,100.0,0,0,100,100,0,0,0,0,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501060003,PACITAN,ARJOSARI,TREMAS,1,-8.1174515,2,111.1449762,673,0,0,673,100.0,0.0,0.0,100,100,100.0,0,0,100,100,0,0,100,0,100,65.0,0.0,100,100,0,100,1,75,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,0.0,85.0,100.0,60.5,100,100,100,0,0,0,1,Desa Berkembang
3501060004,PACITAN,ARJOSARI,ARJOSARI,1,-8.1250011,2,111.1492911,690,0,0,690,100.0,0.0,0.0,100,100,100.0,0,0,100,100,100,0,0,25,0,60.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501060005,PACITAN,ARJOSARI,GUNUNGSARI,1,-8.1402345,2,111.1422161,751,0,0,751,100.0,0.0,0.0,50,0,87.5,0,0,100,100,0,0,0,75,0,45.0,0.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,100,100.0,1,5,25.0,83.33333333333334,100,100,0,82.08333333333334,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501060006,PACITAN,ARJOSARI,PAGUTAN,2,-8.1332851,2,111.1526547,627,0,0,627,100.0,0.0,0.0,50,0,87.5,0,100,100,100,0,0,0,75,0,45.0,40.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,100,0,71.66666666666666,0.0,72.0,100.0,56.6,100,100,100,0,0,0,1,Desa Berkembang
3501060007,PACITAN,ARJOSARI,GEMBONG,2,-8.1235273,2,111.1601337,858,0,0,858,100.0,0.0,0.0,50,100,92.5,0,0,100,100,0,0,0,75,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,2,4,50.0,66.66666666666666,100,100,0,79.16666666666666,0.0,88.0,100.0,61.4,100,100,100,0,0,0,1,Desa Berkembang
3501060008,PACITAN,ARJOSARI,BORANG,2,-8.1216759,2,111.1755743,845,0,0,845,100.0,0.0,0.0,50,0,87.5,0,0,100,100,0,0,0,25,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,4,0.0,66.66666666666666,100,100,0,71.66666666666666,0.0,80.0,100.0,59.0,100,100,100,0,0,0,1,Desa Berkembang
3501060009,PACITAN,ARJOSARI,GEGERAN,2,-8.1129272,2,111.1872315,415,0,0,415,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,25,75.0,0,2,0.0,33.33333333333333,100,100,0,50.83333333333333,0.0,67.0,100.0,55.1,100,100,100,0,0,0,1,Desa Berkembang
3501060010,PACITAN,ARJOSARI,KEDUNGBENDO,1,-8.0950428,2,111.2014984,954,0,0,954,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,25,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,25,75.0,0,3,0.0,50.0,100,100,0,52.5,100.0,50.0,100.0,85.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501060011,PACITAN,ARJOSARI,MANGUNHARJO,1,-8.0934343,2,111.2062158,723,0,0,723,100.0,0.0,0.0,100,100,100.0,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,5,0.0,83.33333333333334,100,100,0,73.33333333333334,92.0,90.0,100.0,94.2,100,100,100,0,100,0,2,Desa Khusus Geografis
3501060012,PACITAN,ARJOSARI,JETIS KIDUL,2,-8.0904707,2,111.1943754,459,0,0,459,100.0,0.0,0.0,100,0,95.0,100,100,100,0,0,0,0,25,0,30.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,80.0,100.0,100.0,93.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501070003,PACITAN,NAWANGAN,SEMPU,2,-7.9913983,2,111.2024647,1998,0,0,1998,100.0,0.0,0.0,50,100,92.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,0,0,75.0,100,100.0,0,2,0.0,33.33333333333333,100,100,0,73.33333333333334,0.0,80.0,100.0,59.0,100,100,100,0,0,0,1,Desa Berkembang
3501060013,PACITAN,ARJOSARI,TEMON,2,-8.0644529,2,111.1669089,1331,0,0,1331,100.0,0.0,0.0,100,0,95.0,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,25,75.0,0,3,0.0,50.0,100,100,0,52.5,0.0,80.0,100.0,59.0,100,100,100,0,0,0,1,Desa Berkembang
3501060014,PACITAN,ARJOSARI,JATIMALANG,1,-8.1101949,2,111.1502545,909,0,0,909,100.0,0.0,0.0,100,100,100.0,0,0,100,100,0,0,0,0,100,55.0,0.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,5,25.0,83.33333333333334,100,100,0,77.08333333333334,0.0,82.0,100.0,59.6,100,100,100,0,100,0,2,Desa Khusus Geografis
3501060015,PACITAN,ARJOSARI,GAYUHAN,2,-8.1049413,2,111.1431801,688,0,0,688,100.0,0.0,0.0,100,0,95.0,0,0,100,100,0,0,0,0,0,45.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,0.0,75.0,100.0,57.5,100,100,100,0,0,0,1,Desa Berkembang
3501060016,PACITAN,ARJOSARI,KARANGREJO,2,-8.0878089,2,111.1371356,942,0,0,942,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,25,75.0,0,2,0.0,33.33333333333333,100,100,0,50.83333333333333,0.0,40.0,100.0,47.0,100,100,100,0,0,0,1,Desa Berkembang
3501060017,PACITAN,ARJOSARI,KARANGGEDE,2,-8.0608762,2,111.1384919,1472,0,0,1472,100.0,0.0,0.0,50,0,87.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,100,100,0,90,100,0,0,100.0,100,0,100,100.0,25,75.0,0,2,0.0,33.33333333333333,100,100,0,50.83333333333333,0.0,0.0,100.0,35.0,100,100,100,0,0,0,1,Desa Berkembang
3501070001,PACITAN,NAWANGAN,GONDANG,2,-8.0397785,2,111.1869862,1764,0,0,1764,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,100,40.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,75.0,0,3,0.0,50.0,100,100,0,62.5,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501070002,PACITAN,NAWANGAN,MUJING,2,-8.0093096,2,111.1852378,2269,0,0,2269,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,100,40.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,75.0,0,3,0.0,50.0,100,100,0,62.5,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501070004,PACITAN,NAWANGAN,NAWANGAN,2,-7.9979651,2,111.1883219,2187,0,0,2187,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,100,55.0,100.0,100,100,0,100,2,80,100,0,0,100.0,0,50,100,100.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,0.0,50.0,100.0,50.0,100,100,100,0,0,0,1,Desa Berkembang
3501070005,PACITAN,NAWANGAN,TOKAWI,2,-7.9938443,2,111.1352996,2121,0,0,2121,100.0,0.0,0.0,50,100,92.5,100,100,100,0,0,0,0,0,100,40.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,75.0,3,3,75.0,50.0,100,100,0,73.75,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501070006,PACITAN,NAWANGAN,JETISLOR,2,-7.9881205,2,111.1842408,1474,0,0,1474,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,25,100,40.0,100.0,100,100,0,100,3,80,100,0,0,100.0,0,50,100,100.0,75,100.0,0,3,0.0,50.0,100,100,100,75.0,90.0,100.0,100.0,96.5,100,100,100,0,0,0,1,Desa Berkembang
3501070007,PACITAN,NAWANGAN,PENGGUNG,2,-7.9520954,2,111.1668701,2382,0,0,2382,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,100,0,100,50.0,100.0,100,100,100,100,4,100,100,0,0,100.0,0,50,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,20.0,80.0,100.0,66.0,100,100,100,0,0,0,1,Desa Berkembang
3501070008,PACITAN,NAWANGAN,PAKISBARU,2,-7.9569202,2,111.1886671,1724,0,0,1724,100.0,0.0,0.0,50,0,87.5,100,100,100,0,100,0,0,75,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,25,100.0,2,4,50.0,66.66666666666666,100,100,100,74.16666666666666,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501070009,PACITAN,NAWANGAN,NGROMO,2,-7.955493,2,111.2140067,1137,0,0,1137,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,25,100,40.0,100.0,100,100,0,100,0,70,0,50,0,100.0,0,50,100,80.0,25,100.0,1,3,25.0,50.0,100,100,100,68.75,70.0,100.0,100.0,89.5,100,100,100,0,0,0,1,Desa Berkembang
3501080001,PACITAN,BANDAR,PETUNGSINARANG,2,-8.064493,2,111.2348488,2236,0,0,2236,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,0,3,0.0,50.0,100,100,100,75.0,0.0,60.0,100.0,53.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080002,PACITAN,BANDAR,NGUNUT,2,-8.0171408,2,111.2377926,1870,0,0,1870,100.0,0.0,0.0,100,0,95.0,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,1,25.0,16.666666666666664,100,100,0,70.41666666666666,0.0,0.0,100.0,35.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080003,PACITAN,BANDAR,BANDAR,1,-7.9950921,2,111.2643513,2893,0,0,2893,100.0,0.0,0.0,100,100,100.0,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,100,1,75,100,0,0,100.0,0,50,100,100.0,75,100.0,1,3,25.0,50.0,100,100,0,73.75,10.0,50.0,100.0,53.5,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080004,PACITAN,BANDAR,KLEDUNG,2,-8.0171989,2,111.2801313,1288,0,0,1288,100.0,0.0,0.0,100,0,95.0,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,100,2,80,100,0,0,100.0,0,50,100,100.0,75,100.0,3,4,75.0,66.66666666666666,100,100,100,87.91666666666666,0.0,100.0,100.0,65.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080005,PACITAN,BANDAR,TUMPUK,2,-7.977686,2,111.2972489,1582,0,0,1582,100.0,0.0,0.0,100,0,95.0,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,100,0,70,100,0,0,100.0,0,0,0,75.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,0.0,50.0,100.0,50.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080006,PACITAN,BANDAR,WATUPATOK,2,-7.9657608,2,111.3074401,1493,0,0,1493,100.0,0.0,0.0,100,0,95.0,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,100,1,75,100,0,0,100.0,0,50,100,100.0,75,100.0,0,2,0.0,33.33333333333333,100,100,0,68.33333333333334,0.0,50.0,100.0,50.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080007,PACITAN,BANDAR,BANGUNSARI,2,-7.96083659,2,111.2770986,1836,0,0,1836,100.0,0.0,0.0,100,0,95.0,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,100,100.0,0,1,0.0,16.666666666666664,100,100,0,71.66666666666666,0.0,100.0,100.0,65.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501080008,PACITAN,BANDAR,JERUK,1,-7.9529736,2,111.231777,2558,0,0,2558,100.0,0.0,0.0,50,0,87.5,0,0,100,0,0,0,0,75,0,30.0,0.0,100,100,0,100,2,80,100,0,0,100.0,0,50,100,100.0,100,100.0,1,2,25.0,33.33333333333333,100,100,0,77.08333333333334,100.0,50.0,100.0,85.0,100,100,100,0,0,0,1,Desa Berkembang
3501090001,PACITAN,TEGALOMBO,KEBONDALEM,2,-8.0914013,2,111.2207101,838,0,0,838,100.0,0.0,0.0,50,100,92.5,100,100,100,0,100,0,0,0,0,45.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,3,3,75.0,50.0,100,100,0,81.25,70.0,100.0,100.0,89.5,100,100,100,0,100,0,2,Desa Khusus Geografis
3501090002,PACITAN,TEGALOMBO,GEDANGAN,2,-8.0885818,2,111.2348654,520,0,0,520,100.0,0.0,0.0,50,0,87.5,100,100,100,0,0,0,0,25,0,30.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,80.0,100.0,100.0,93.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501090003,PACITAN,TEGALOMBO,NGRECO,2,-8.0830226,2,111.2570392,2068,0,1,2069,99.9516674722088,0.0,0.0483325277912034,100,100,99.96133397776704,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,75,100.0,0,2,0.0,33.33333333333333,100,100,0,68.33333333333334,15.0,80.0,100.0,64.25,100,100,100,0,100,0,2,Desa Khusus Geografis
3501090004,PACITAN,TEGALOMBO,KASIHAN,2,-8.1110715,2,111.2903813,2330,0,1,2331,99.95709995709996,0.0,0.0429000429000429,50,100,92.46567996567995,100,100,100,0,0,0,0,25,0,30.0,100.0,100,100,0,100,1,75,100,0,0,100.0,100,0,100,100.0,75,100.0,0,2,0.0,33.33333333333333,100,100,0,68.33333333333334,0.0,40.0,100.0,47.0,100,100,100,0,100,0,2,Desa Khusus Geografis
3501090005,PACITAN,TEGALOMBO,PUCANGOMBO,2,-8.0699292,2,111.3190687,2469,0,0,2469,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,0,0,0,0,20,100,0,0,100.0,0,0,0,75.0,75,100.0,2,5,50.0,83.33333333333334,100,100,0,80.83333333333334,40.0,20.0,100.0,55.0,100,100,100,0,0,0,1,Desa Berkembang
3501090006,PACITAN,TEGALOMBO,GEMAHARJO,1,-8.0399335,2,111.3547824,2032,0,0,2032,100.0,0.0,0.0,50,100,92.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,0,0,50,100,0,0,100.0,100,0,100,100.0,75,100.0,0,3,0.0,50.0,100,100,0,70.0,0.0,60.0,100.0,53.0,100,100,100,0,0,0,1,Desa Berkembang
3501090007,PACITAN,TEGALOMBO,PLOSO,1,-8.0205499,2,111.3186584,2154,0,0,2154,100.0,0.0,0.0,50,100,92.5,100,100,100,0,0,0,0,0,0,30.0,100.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,100,100.0,3,5,75.0,83.33333333333334,100,100,0,89.58333333333333,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501090008,PACITAN,TEGALOMBO,TEGALOMBO,2,-8.0645297,2,111.2975719,1406,0,0,1406,100.0,0.0,0.0,100,100,100.0,100,100,100,100,100,0,0,0,0,60.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,0,0,75.0,25,100.0,1,3,25.0,50.0,100,100,0,63.75,60.0,80.0,100.0,80.0,100,100,100,0,0,0,1,Desa Berkembang
3501090009,PACITAN,TEGALOMBO,KEMUNING,2,-8.0580395,2,111.2767569,1879,1,0,1880,99.94680851063828,0.0531914893617021,0.0,50,100,92.47340425531914,100,100,100,0,0,0,0,0,0,30.0,100.0,100,0,0,100,0,40,100,0,0,100.0,100,0,100,100.0,100,100.0,4,4,100.0,66.66666666666666,100,100,0,91.66666666666669,30.0,100.0,100.0,75.5,100,100,100,0,0,0,0,Desa Maju
3501090010,PACITAN,TEGALOMBO,TAHUNAN,2,-8.0016998,2,111.3405338,1380,0,0,1380,100.0,0.0,0.0,50,100,92.5,0,0,100,0,0,0,0,0,0,30.0,0.0,100,100,0,100,0,70,100,0,0,100.0,100,0,100,100.0,25,100.0,0,4,0.0,66.66666666666666,100,100,100,66.66666666666666,0.0,60.0,100.0,53.0,100,100,100,0,0,0,1,Desa Berkembang
3501090011,PACITAN,TEGALOMBO,TAHUNAN BARU,1,-8.0169919,2,111.3343072,935,0,0,935,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,0,0,45.0,100.0,100,100,0,0,0,50,100,0,0,100.0,0,50,100,100.0,25,100.0,0,3,0.0,50.0,100,100,0,60.0,0.0,40.0,100.0,47.0,100,100,100,0,0,0,1,Desa Berkembang
3501100001,PACITAN,TULAKAN,JETAK,2,-8.2366421,2,111.2340922,1820,0,0,1820,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,100,0,100,65.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,2,3,50.0,50.0,100,100,0,77.5,60.0,100.0,100.0,86.0,100,100,100,0,0,1,0,Desa Maju
3501100002,PACITAN,TULAKAN,NGLARAN,2,-8.213296,2,111.2372406,1560,0,0,1560,100.0,0.0,0.0,50,100,92.5,100,100,100,100,0,0,0,25,100,55.0,100.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,75,100.0,1,4,25.0,66.66666666666666,100,100,100,80.41666666666666,0.0,100.0,100.0,65.0,100,100,100,0,0,0,1,Desa Berkembang
3501100003,PACITAN,TULAKAN,WONOANTI,2,-8.1940599,2,111.2258535,1842,0,0,1842,100.0,0.0,0.0,100,100,100.0,100,0,100,100,0,0,0,100,100,55.0,60.0,100,100,0,100,0,70,100,0,0,100.0,0,50,100,100.0,100,100.0,2,5,50.0,83.33333333333334,100,100,0,85.83333333333333,0.0,70.0,100.0,56.0,100,100,100,0,0,0,0,Desa Maju
