IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,jumlah_bts,jumlah_operator,sinyal_telepon,sinyal_internet,ada_bts,ada_operator,ada_sinyal_telepon,ada_internet,skor_bts,skor_operator,skor_infrastruktur_telkom,ada_warnet,komputer_desa,internet_kantordesa,sid,ada_komputer,ada_internet_desa,ada_sid,skor_digitalisasi_pemdes,skor_digital_readiness,kategori_digital,cluster,label
3501070002,PACITAN,NAWANGAN,MUJING,2,-8.0093096,2,111.1852378,0,3,75,60.0,0,100,100,100,0.0,42.857142857142854,46.07142857142857,0,100,100,100.0,100,100,100,100.0,68.42857142857143,Sedang,1,Infrastruktur Lemah
3501070004,PACITAN,NAWANGAN,NAWANGAN,2,-7.9979651,2,111.1883219,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,100,100.0,100,100,100,100.0,74.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501070005,PACITAN,NAWANGAN,TOKAWI,2,-7.9938443,2,111.1352996,3,3,75,60.0,100,100,100,100,75.0,42.857142857142854,64.82142857142857,0,100,100,100.0,100,100,100,100.0,75.92857142857143,Tinggi,1,Infrastruktur Lemah
3501070006,PACITAN,NAWANGAN,JETISLOR,2,-7.9881205,2,111.1842408,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3501070007,PACITAN,NAWANGAN,PENGGUNG,2,-7.9520954,2,111.1668701,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501070008,PACITAN,NAWANGAN,PAKISBARU,2,-7.9569202,2,111.1886671,2,4,25,100.0,100,100,100,100,50.0,57.14285714285714,56.42857142857143,100,100,100,100.0,100,100,100,100.0,82.57142857142857,Tinggi,0,Digital Lengkap
3501070009,PACITAN,NAWANGAN,NGROMO,2,-7.955493,2,111.2140067,1,3,25,100.0,100,100,100,100,25.0,42.857142857142854,47.32142857142857,100,100,100,100.0,100,100,100,100.0,78.92857142857143,Tinggi,0,Digital Lengkap
3501080001,PACITAN,BANDAR,PETUNGSINARANG,2,-8.064493,2,111.2348488,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3501080002,PACITAN,BANDAR,NGUNUT,2,-8.0171408,2,111.2377926,1,1,75,100.0,100,100,100,100,25.0,14.285714285714285,56.60714285714286,0,100,100,100.0,100,100,100,100.0,72.64285714285714,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501080003,PACITAN,BANDAR,BANDAR,1,-7.9950921,2,111.2643513,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,100,100.0,100,100,100,100.0,74.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501080004,PACITAN,BANDAR,KLEDUNG,2,-8.0171989,2,111.2801313,3,4,75,100.0,100,100,100,100,75.0,57.14285714285714,77.67857142857143,100,100,100,100.0,100,100,100,100.0,91.07142857142857,Tinggi,0,Digital Lengkap
3501080005,PACITAN,BANDAR,TUMPUK,2,-7.977686,2,111.2972489,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501080006,PACITAN,BANDAR,WATUPATOK,2,-7.9657608,2,111.3074401,0,2,75,100.0,0,100,100,100,0.0,28.57142857142857,53.214285714285715,0,100,100,100.0,100,100,100,100.0,71.28571428571429,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501080007,PACITAN,BANDAR,BANGUNSARI,2,-7.96083659,2,111.2770986,0,1,100,100.0,0,100,100,100,0.0,14.285714285714285,57.857142857142854,0,100,100,100.0,100,100,100,100.0,73.14285714285714,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501080008,PACITAN,BANDAR,JERUK,1,-7.9529736,2,111.231777,1,2,100,100.0,100,100,100,100,25.0,28.57142857142857,66.96428571428572,0,100,100,100.0,100,100,100,100.0,76.78571428571429,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501090001,PACITAN,TEGALOMBO,KEBONDALEM,2,-8.0914013,2,111.2207101,3,3,75,100.0,100,100,100,100,75.0,42.857142857142854,74.82142857142857,0,100,100,100.0,100,100,100,100.0,79.92857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501090002,PACITAN,TEGALOMBO,GEDANGAN,2,-8.0885818,2,111.2348654,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501090003,PACITAN,TEGALOMBO,NGRECO,2,-8.0830226,2,111.2570392,0,2,75,100.0,0,100,100,100,0.0,28.57142857142857,53.214285714285715,0,100,100,100.0,100,100,100,100.0,71.28571428571429,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501090004,PACITAN,TEGALOMBO,KASIHAN,2,-8.1110715,2,111.2903813,0,2,75,100.0,0,100,100,100,0.0,28.57142857142857,53.214285714285715,0,100,100,100.0,100,100,100,100.0,71.28571428571429,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501090005,PACITAN,TEGALOMBO,PUCANGOMBO,2,-8.0699292,2,111.3190687,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,0,100,100,100.0,100,100,100,100.0,79.71428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501090006,PACITAN,TEGALOMBO,GEMAHARJO,1,-8.0399335,2,111.3547824,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501090007,PACITAN,TEGALOMBO,PLOSO,1,-8.0205499,2,111.3186584,3,5,100,100.0,100,100,100,100,75.0,71.42857142857143,88.03571428571428,0,100,100,100.0,100,100,100,100.0,85.21428571428572,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501090008,PACITAN,TEGALOMBO,TEGALOMBO,2,-8.0645297,2,111.2975719,1,3,25,100.0,100,100,100,100,25.0,42.857142857142854,47.32142857142857,0,100,100,100.0,100,100,100,100.0,68.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501090009,PACITAN,TEGALOMBO,KEMUNING,2,-8.0580395,2,111.2767569,4,4,100,100.0,100,100,100,100,100.0,57.14285714285714,91.42857142857143,0,100,100,100.0,100,100,100,100.0,86.57142857142858,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501090010,PACITAN,TEGALOMBO,TAHUNAN,2,-8.0016998,2,111.3405338,0,4,25,100.0,0,100,100,100,0.0,57.14285714285714,43.92857142857143,100,100,100,100.0,100,100,100,100.0,77.57142857142857,Tinggi,0,Digital Lengkap
3501090011,PACITAN,TEGALOMBO,TAHUNAN BARU,1,-8.0169919,2,111.3343072,0,3,25,100.0,0,100,100,100,0.0,42.857142857142854,41.07142857142857,0,100,100,100.0,100,100,100,100.0,66.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501100001,PACITAN,TULAKAN,JETAK,2,-8.2366421,2,111.2340922,2,3,75,100.0,100,100,100,100,50.0,42.857142857142854,68.57142857142857,0,100,100,100.0,100,100,100,100.0,77.42857142857143,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501100002,PACITAN,TULAKAN,NGLARAN,2,-8.213296,2,111.2372406,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3501100003,PACITAN,TULAKAN,WONOANTI,2,-8.1940599,2,111.2258535,2,5,100,100.0,100,100,100,100,50.0,71.42857142857143,81.78571428571428,0,100,100,100.0,100,100,100,100.0,82.71428571428572,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501100004,PACITAN,TULAKAN,PADI,2,-8.1978182,2,111.2712028,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,100,100,100,100.0,100,100,100,100.0,89.71428571428571,Tinggi,0,Digital Lengkap
3501100005,PACITAN,TULAKAN,KLUWIH,1,-8.1810341,2,111.2966895,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501100006,PACITAN,TULAKAN,BUNGUR,1,-8.1708416,2,111.278496,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3501100007,PACITAN,TULAKAN,TULAKAN,1,-8.1725042,2,111.274694,1,5,100,100.0,100,100,100,100,25.0,71.42857142857143,75.53571428571428,100,100,100,100.0,100,100,100,100.0,90.21428571428571,Tinggi,0,Digital Lengkap
3501100008,PACITAN,TULAKAN,JATIGUNUNG,2,-8.174517,2,111.2440575,2,5,100,100.0,100,100,100,100,50.0,71.42857142857143,81.78571428571428,100,100,100,100.0,100,100,100,100.0,92.71428571428572,Tinggi,0,Digital Lengkap
3501100009,PACITAN,TULAKAN,KALIKUNING,2,-8.1473577,2,111.2271946,3,4,75,100.0,100,100,100,100,75.0,57.14285714285714,77.67857142857143,0,100,100,100.0,100,100,100,100.0,81.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501100010,PACITAN,TULAKAN,GASANG,2,-8.1429533,2,111.2471567,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,0,100,100,100.0,100,100,100,100.0,77.21428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501100011,PACITAN,TULAKAN,NGILE,2,-8.1388645,2,111.2547931,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,100,100.0,100,100,100,100.0,78.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3501100012,PACITAN,TULAKAN,BUBAKAN,2,-8.1500175,2,111.2663251,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,100,100,100,100.0,100,100,100,100.0,84.92857142857143,Tinggi,0,Digital Lengkap
3501100013,PACITAN,TULAKAN,LOSARI,1,-8.166263,2,111.2777556,2,4,100,100.0,100,100,100,100,50.0,57.14285714285714,78.92857142857143,100,100,100,100.0,100,100,100,100.0,91.57142857142857,Tinggi,0,Digital Lengkap
3501100014,PACITAN,TULAKAN,NGUMBUL,1,-8.1682644,2,111.2970657,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3501100015,PACITAN,TULAKAN,WONOSIDI,2,-8.1391817,2,111.322625,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,100,100.0,100,100,100,100.0,83.57142857142857,Tinggi,0,Digital Lengkap
3501100016,PACITAN,TULAKAN,KETRO,2,-8.1270171,2,111.3418599,1,2,75,100.0,100,100,100,100,25.0,28.57142857142857,59.464285714285715,0,100,100,100.0,100,100,100,100.0,73.78571428571429,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501100017,PACITAN,TULAKAN,KETRO HARJO,2,-8.1045,2,111.54926,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,100,100,100,100.0,100,100,100,100.0,89.71428571428571,Tinggi,0,Digital Lengkap
3501110001,PACITAN,NGADIROJO,SIDOMULYO,2,-8.2439949,2,111.2746372,1,2,75,100.0,100,100,100,100,25.0,28.57142857142857,59.464285714285715,100,100,100,100.0,100,100,100,100.0,83.78571428571429,Tinggi,0,Digital Lengkap
3501110002,PACITAN,NGADIROJO,HADIWARNO,2,-8.245339,2,111.3072125,1,3,75,60.0,100,100,100,100,25.0,42.857142857142854,52.32142857142857,100,100,100,100.0,100,100,100,100.0,80.92857142857143,Tinggi,1,Infrastruktur Lemah
3501110003,PACITAN,NGADIROJO,TANJUNGPURO,2,-8.2274765,2,111.3131317,1,4,75,60.0,100,100,100,100,25.0,57.14285714285714,55.17857142857143,100,100,100,100.0,100,100,100,100.0,82.07142857142857,Tinggi,1,Infrastruktur Lemah
3501110004,PACITAN,NGADIROJO,HADILUWIH,1,-8.2387427,2,111.3080537,0,4,75,60.0,0,100,100,100,0.0,57.14285714285714,48.92857142857143,100,100,100,100.0,100,100,100,100.0,79.57142857142857,Tinggi,1,Infrastruktur Lemah
3501110005,PACITAN,NGADIROJO,PAGEREJO,1,-8.2159783,2,111.308265,1,4,75,60.0,100,100,100,100,25.0,57.14285714285714,55.17857142857143,100,100,100,50.0,100,100,100,85.0,74.57142857142857,Sedang,1,Infrastruktur Lemah
3501110006,PACITAN,NGADIROJO,WIYORO,1,-8.2196956,2,111.3206549,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,100,100,100,100.0,100,100,100,100.0,84.92857142857143,Tinggi,0,Digital Lengkap
3501110007,PACITAN,NGADIROJO,NGADIROJO,1,-8.2144583,2,111.3240417,1,5,100,100.0,100,100,100,100,25.0,71.42857142857143,75.53571428571428,100,100,100,100.0,100,100,100,100.0,90.21428571428571,Tinggi,0,Digital Lengkap
3501110008,PACITAN,NGADIROJO,BOGOHARJO,2,-8.2035437,2,111.3439822,1,1,75,100.0,100,100,100,100,25.0,14.285714285714285,56.60714285714286,0,100,100,100.0,100,100,100,100.0,72.64285714285714,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110009,PACITAN,NGADIROJO,COKROKEMBANG,2,-8.2064944,2,111.3267184,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,100,100.0,100,100,100,100.0,74.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110010,PACITAN,NGADIROJO,BODAG,2,-8.1891293,2,111.3228976,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3501110011,PACITAN,NGADIROJO,TANJUNGLOR,2,-8.1859005,2,111.3197238,1,2,75,100.0,100,100,100,100,25.0,28.57142857142857,59.464285714285715,0,100,100,100.0,100,100,100,100.0,73.78571428571429,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110012,PACITAN,NGADIROJO,NOGOSARI,2,-8.1858137,2,111.3316567,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110013,PACITAN,NGADIROJO,CANGKRING,2,-8.1911388,2,111.3372484,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110014,PACITAN,NGADIROJO,WONODADI KULON,2,-8.1929737,2,111.3510345,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,50.0,100,100,100,85.0,66.07142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110015,PACITAN,NGADIROJO,WONODADI WETAN,2,-8.1965795,2,111.3535064,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110016,PACITAN,NGADIROJO,WONOKARTO,2,-8.1501789,2,111.3500995,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110017,PACITAN,NGADIROJO,WONOSOBO,2,-8.1550511,2,111.3612132,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,100,100.0,100,100,100,100.0,74.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501110018,PACITAN,NGADIROJO,WONOASRI,2,-8.1390363,2,111.3678766,0,2,75,100.0,0,100,100,100,0.0,28.57142857142857,53.214285714285715,0,100,100,100.0,100,100,100,100.0,71.28571428571429,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501120001,PACITAN,SUDIMORO,PAGER KIDUL,2,-8.2357186,2,111.3493131,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501120002,PACITAN,SUDIMORO,PAGER LOR,2,-8.2276525,2,111.3495527,0,3,25,60.0,0,100,100,100,0.0,42.857142857142854,31.07142857142857,0,100,100,100.0,100,100,100,100.0,62.42857142857143,Sedang,1,Infrastruktur Lemah
3501120003,PACITAN,SUDIMORO,SUKOREJO,1,-8.2440278,2,111.2746395,0,3,75,60.0,0,100,100,100,0.0,42.857142857142854,46.07142857142857,0,100,100,100.0,100,100,100,100.0,68.42857142857143,Sedang,1,Infrastruktur Lemah
3501120004,PACITAN,SUDIMORO,SUDIMORO,1,-8.2216488,2,111.3748148,2,2,75,60.0,100,100,100,100,50.0,28.57142857142857,55.714285714285715,100,100,100,100.0,100,100,100,100.0,82.28571428571429,Tinggi,1,Infrastruktur Lemah
3501120005,PACITAN,SUDIMORO,KETANGGUNG,2,-8.200079,2,111.3776223,2,3,75,100.0,100,100,100,100,50.0,42.857142857142854,68.57142857142857,100,100,100,100.0,100,100,100,100.0,87.42857142857143,Tinggi,0,Digital Lengkap
3501120006,PACITAN,SUDIMORO,KLEPU,2,-8.1873816,2,111.4176366,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501120007,PACITAN,SUDIMORO,SEMBOWO,2,-8.1749368,2,111.3894169,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501120008,PACITAN,SUDIMORO,KARANG MULYO,2,-8.200062,2,111.3776382,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501120009,PACITAN,SUDIMORO,GUNUNG REJO,2,-8.2140299,2,111.402633,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3501120010,PACITAN,SUDIMORO,SUMBER REJO,2,-8.2525212,2,111.3830852,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3502010001,PONOROGO,NGRAYUN,BAOSANKIDUL,2,-8.129355,2,111.4021383,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502010002,PONOROGO,NGRAYUN,WONODADI,2,-8.1561548,2,111.4603082,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,100,100,100,100.0,100,100,100,100.0,88.57142857142857,Tinggi,0,Digital Lengkap
3502010003,PONOROGO,NGRAYUN,SENDANG,2,-8.14476,2,111.4366483,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3502010004,PONOROGO,NGRAYUN,MRAYAN,2,-8.0913506,2,111.3829934,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3502010005,PONOROGO,NGRAYUN,BINADE,2,-8.0785578,2,111.3602968,1,4,25,100.0,100,100,100,100,25.0,57.14285714285714,50.17857142857143,100,100,100,100.0,100,100,100,100.0,80.07142857142857,Tinggi,0,Digital Lengkap
3502010006,PONOROGO,NGRAYUN,BAOSANLOR,1,-8.0893926,2,111.4149832,0,3,25,100.0,0,100,100,100,0.0,42.857142857142854,41.07142857142857,100,100,100,100.0,100,100,100,100.0,76.42857142857143,Tinggi,0,Digital Lengkap
3502010007,PONOROGO,NGRAYUN,NGRAYUN,2,-8.0741267,2,111.4475848,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3502010008,PONOROGO,NGRAYUN,TEMON,2,-8.0944463,2,111.463037,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,100,100,100,100.0,100,100,100,100.0,84.92857142857143,Tinggi,0,Digital Lengkap
3502010009,PONOROGO,NGRAYUN,SELUR,2,-8.0943204,2,111.4704294,2,3,25,100.0,100,100,100,100,50.0,42.857142857142854,53.57142857142857,0,100,100,100.0,100,100,100,100.0,71.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502010010,PONOROGO,NGRAYUN,CEPOKO,2,-8.0631448,2,111.5033363,0,3,25,100.0,0,100,100,100,0.0,42.857142857142854,41.07142857142857,0,100,100,100.0,100,100,100,100.0,66.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502010011,PONOROGO,NGRAYUN,GEDANGAN,2,-8.1556625,2,111.4284726,0,3,25,100.0,0,100,100,100,0.0,42.857142857142854,41.07142857142857,0,100,100,100.0,100,100,100,100.0,66.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020001,PONOROGO,SLAHUNG,TUGUREJO,2,-8.0405549,2,111.3930042,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3502020002,PONOROGO,SLAHUNG,SENEPO,2,-8.0430282,2,111.3913523,1,3,25,100.0,100,100,100,100,25.0,42.857142857142854,47.32142857142857,100,100,100,100.0,100,100,100,100.0,78.92857142857143,Tinggi,0,Digital Lengkap
3502020003,PONOROGO,SLAHUNG,SLAHUNG,2,-8.03278,2,111.4146562,0,4,25,100.0,0,100,100,100,0.0,57.14285714285714,43.92857142857143,0,100,100,100.0,100,100,100,100.0,67.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020004,PONOROGO,SLAHUNG,CALUK,2,-8.0384399,2,111.4010853,5,4,75,100.0,100,100,100,100,100.0,57.14285714285714,83.92857142857143,0,100,100,100.0,100,100,100,100.0,83.57142857142858,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3502020005,PONOROGO,SLAHUNG,BROTO,2,-8.0215226,2,111.4124369,0,4,25,100.0,0,100,100,100,0.0,57.14285714285714,43.92857142857143,0,100,100,100.0,100,100,100,100.0,67.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020006,PONOROGO,SLAHUNG,MENGGARE,1,-8.0135874,2,111.4173818,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020007,PONOROGO,SLAHUNG,KAMBENG,2,-8.0079031,2,111.4131619,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,0,100,100,100.0,100,100,100,100.0,74.92857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020008,PONOROGO,SLAHUNG,WATES,2,-8.0153795,2,111.3794658,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,0,100,100,100.0,100,100,100,100.0,73.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020009,PONOROGO,SLAHUNG,NGILO-ILO,2,-7.9894216,2,111.3777216,2,3,25,60.0,100,100,100,100,50.0,42.857142857142854,43.57142857142857,0,100,100,100.0,100,100,100,100.0,67.42857142857143,Sedang,1,Infrastruktur Lemah
3502020010,PONOROGO,SLAHUNG,DURI,2,-7.9844188,2,111.4015672,0,3,25,60.0,0,100,100,100,0.0,42.857142857142854,31.07142857142857,0,100,100,50.0,100,100,100,85.0,54.92857142857143,Sedang,1,Infrastruktur Lemah
3502020011,PONOROGO,SLAHUNG,NGLONING,2,-7.98663,2,111.41566,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,0,100,100,50.0,100,100,100,85.0,68.35714285714286,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020012,PONOROGO,SLAHUNG,PLANCUNGAN,2,-7.9924574,2,111.4150044,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,0,100,100,50.0,100,100,100,85.0,70.21428571428571,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020013,PONOROGO,SLAHUNG,JEBENG,1,-7.9985481,2,111.4225772,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,0,100,100,100.0,100,100,100,100.0,74.71428571428572,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020014,PONOROGO,SLAHUNG,GALAK,1,-8.0051305,2,111.4215913,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,50.0,100,100,100,85.0,68.57142857142857,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3502020015,PONOROGO,SLAHUNG,TRUNENG,2,-8.0082337,2,111.4336468,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,0,100,100,50.0,100,100,100,85.0,70.21428571428571,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
