IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_dasar,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,sektor_pertanian,sektor_industri,sektor_jasa,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,ada_literasi_digital,cluster,label
3501050008,PACITAN,KEBONAGUNG,MANTREN,2,-8.2289332,2,111.1935818,667,2668,100.0,100.0,21.25,71.80184147837035,47.5,65.0,11.244377811094452,100.0,100.0,100.0,40.0,0.0,50.0,75.0,75.0,1,0,0,0,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050009,PACITAN,KEBONAGUNG,GAWANG,2,-8.2293913,2,111.1812119,666,2664,100.0,100.0,33.75,84.11471981931844,43.33333333333333,65.0,9.384384384384385,100.0,100.0,100.0,0.0,0.0,50.0,100.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050010,PACITAN,KEBONAGUNG,KARANGANYAR,2,-8.2294118,2,111.1636188,741,2964,100.0,100.0,21.25,86.51573382773454,43.33333333333333,65.0,11.808367071524966,100.0,100.0,100.0,0.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050011,PACITAN,KEBONAGUNG,KEBONAGUNG,1,-8.2233571,2,111.1575572,336,1344,70.0,93.75,53.75,68.51310535614904,50.83333333333333,62.272727272727266,26.041666666666664,77.34699049440513,60.0,100.0,0.0,0.0,100.0,100.0,60.0,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501050012,PACITAN,KEBONAGUNG,PURWOASRI,1,-8.2143123,2,111.1498361,805,3220,70.0,100.0,6.25,81.7467277426951,50.83333333333333,65.0,13.975155279503106,100.0,100.0,100.0,40.0,0.0,100.0,75.0,68.75,0,0,1,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501050013,PACITAN,KEBONAGUNG,BANJARJO,1,-8.2129625,2,111.1575321,441,1764,70.0,100.0,18.75,84.00665668883761,58.33333333333333,65.0,8.503401360544219,100.0,100.0,100.0,0.0,65.0,100.0,100.0,75.0,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501050014,PACITAN,KEBONAGUNG,GEMBUK,2,-8.2112827,2,111.2102703,1199,4796,100.0,100.0,6.25,92.15672571562678,43.33333333333333,35.0,6.255212677231025,100.0,100.0,100.0,40.0,0.0,100.0,100.0,68.75,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050015,PACITAN,KEBONAGUNG,SANGGRAHAN,2,-8.19009002,2,111.1922567,1087,4348,70.0,93.75,18.75,98.37786007354586,50.83333333333333,65.0,10.34958601655934,100.0,100.0,100.0,0.0,0.0,100.0,100.0,53.75,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501050016,PACITAN,KEBONAGUNG,PUNJUNG,2,-8.197545359,2,111.168786,617,2468,100.0,100.0,0.0,80.94796218200267,70.0,53.18181818181819,18.233387358184764,100.0,60.0,100.0,0.0,0.0,100.0,100.0,81.25,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050017,PACITAN,KEBONAGUNG,WONOGONDO,2,-8.188989416,2,111.1551376,625,2500,100.0,100.0,15.0,87.77468837294747,56.666666666666664,62.272727272727266,16.0,100.0,100.0,100.0,0.0,0.0,100.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050018,PACITAN,KEBONAGUNG,KETEPUNG,2,-8.1760359,2,111.1532913,1083,4332,100.0,100.0,6.25,70.69363822622182,43.33333333333333,60.68181818181818,8.079409048938134,92.97191948856891,100.0,100.0,0.0,0.0,100.0,62.5,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501050019,PACITAN,KEBONAGUNG,KETRO,1,-8.168936974,2,111.1988326,1368,5472,70.0,100.0,21.25,54.887197732494236,43.33333333333333,62.272727272727266,10.964912280701753,100.0,100.0,100.0,100.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,4,1,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060001,PACITAN,ARJOSARI,MLATI,2,-8.1155699,2,111.1183777,1089,4356,70.0,100.0,0.0,84.34811236559108,77.5,30.0,8.034894398530762,100.0,100.0,100.0,80.0,75.0,100.0,12.5,68.75,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060002,PACITAN,ARJOSARI,SEDAYU,1,-8.116847,2,111.1323914,1255,5020,70.0,100.0,0.0,71.43181086231212,58.33333333333333,65.0,7.96812749003984,100.0,100.0,100.0,40.0,40.0,100.0,25.0,75.0,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060003,PACITAN,ARJOSARI,TREMAS,1,-8.1174515,2,111.1449762,673,2692,70.0,100.0,57.5,79.03992748819431,37.5,61.36363636363636,7.429420505200594,100.0,100.0,100.0,80.0,75.0,100.0,25.0,75.0,1,0,0,1,0,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060004,PACITAN,ARJOSARI,ARJOSARI,1,-8.1250011,2,111.1492911,690,2760,70.0,100.0,6.25,82.96361255984876,50.83333333333333,73.4090909090909,19.92753623188406,100.0,100.0,100.0,100.0,0.0,100.0,50.0,75.0,0,0,1,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501060005,PACITAN,ARJOSARI,GUNUNGSARI,1,-8.1402345,2,111.1422161,751,3004,70.0,100.0,18.75,87.47791495743877,73.33333333333333,43.18181818181818,9.986684420772304,100.0,60.0,100.0,0.0,0.0,100.0,37.5,75.0,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060006,PACITAN,ARJOSARI,PAGUTAN,2,-8.1332851,2,111.1526547,627,2508,70.0,100.0,18.75,92.50072897371332,64.16666666666666,21.81818181818182,19.936204146730464,100.0,100.0,100.0,0.0,0.0,100.0,50.0,68.75,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060007,PACITAN,ARJOSARI,GEMBONG,2,-8.1235273,2,111.1601337,858,3432,70.0,100.0,18.75,89.7245565264822,50.83333333333333,3.6363636363636362,8.741258741258742,100.0,60.0,100.0,80.0,0.0,100.0,37.5,68.75,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060008,PACITAN,ARJOSARI,BORANG,2,-8.1216759,2,111.1755743,845,3380,70.0,100.0,6.25,79.13294556147156,64.16666666666666,9.999999999999998,10.355029585798817,100.0,100.0,100.0,40.0,0.0,100.0,50.0,68.75,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060009,PACITAN,ARJOSARI,GEGERAN,2,-8.1129272,2,111.1872315,415,1660,100.0,93.75,6.25,78.7558301198114,37.5,10.90909090909091,15.060240963855422,100.0,60.0,100.0,0.0,0.0,100.0,50.0,60.0,1,0,0,1,0,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501060010,PACITAN,ARJOSARI,KEDUNGBENDO,1,-8.0950428,2,111.2014984,954,3816,100.0,93.75,6.25,80.28493528938472,50.83333333333333,42.27272727272727,14.412997903563943,100.0,100.0,100.0,0.0,40.0,100.0,100.0,53.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501060011,PACITAN,ARJOSARI,MANGUNHARJO,1,-8.0934343,2,111.2062158,723,2892,100.0,100.0,0.0,91.87060350366227,77.5,51.36363636363636,10.37344398340249,100.0,100.0,100.0,60.0,0.0,66.67,50.0,68.75,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501060012,PACITAN,ARJOSARI,JETIS KIDUL,2,-8.0904707,2,111.1943754,459,1836,100.0,100.0,6.25,98.71948721855073,37.5,4.545454545454546,16.339869281045754,100.0,60.0,100.0,40.0,0.0,50.0,50.0,75.0,1,0,0,1,0,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501070003,PACITAN,NAWANGAN,SEMPU,2,-7.9913983,2,111.2024647,1998,7992,100.0,75.0,0.0,92.93987547525263,50.83333333333333,56.81818181818182,4.37937937937938,100.0,100.0,100.0,80.0,0.0,100.0,62.5,87.5,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501060013,PACITAN,ARJOSARI,TEMON,2,-8.0644529,2,111.1669089,1331,5324,100.0,93.75,0.0,76.59576676610327,20.833333333333332,65.0,12.20886551465064,100.0,100.0,100.0,0.0,0.0,50.0,25.0,53.75,1,0,0,0,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501060014,PACITAN,ARJOSARI,JATIMALANG,1,-8.1101949,2,111.1502545,909,3636,70.0,100.0,15.0,90.30106655634954,37.5,42.27272727272727,17.876787678767872,100.0,60.0,100.0,0.0,0.0,50.0,0.0,68.75,1,0,0,1,0,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060015,PACITAN,ARJOSARI,GAYUHAN,2,-8.1049413,2,111.1431801,688,2752,70.0,100.0,0.0,32.510648302133404,50.83333333333333,44.09090909090909,9.084302325581394,100.0,100.0,100.0,80.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,4,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501060016,PACITAN,ARJOSARI,KARANGREJO,2,-8.0878089,2,111.1371356,942,3768,100.0,93.75,0.0,78.16195559025199,60.0,47.72727272727273,14.59660297239915,100.0,60.0,100.0,40.0,40.0,100.0,37.5,60.0,1,0,0,1,0,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501060017,PACITAN,ARJOSARI,KARANGGEDE,2,-8.0608762,2,111.1384919,1472,5888,100.0,93.75,0.0,94.80922570182892,64.16666666666666,58.63636363636363,10.190217391304348,100.0,100.0,100.0,40.0,35.0,100.0,100.0,60.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501070001,PACITAN,NAWANGAN,GONDANG,2,-8.0397785,2,111.1869862,1764,7056,100.0,93.75,15.0,95.00208021526176,71.66666666666666,40.45454545454545,9.212018140589567,100.0,100.0,100.0,60.0,0.0,75.0,37.5,66.25,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501070002,PACITAN,NAWANGAN,MUJING,2,-8.0093096,2,111.1852378,2269,9076,100.0,93.75,15.0,91.19273580110294,58.33333333333333,54.31818181818182,5.509034817100044,100.0,100.0,100.0,40.0,0.0,50.0,50.0,66.25,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501070004,PACITAN,NAWANGAN,NAWANGAN,2,-7.9979651,2,111.1883219,2187,8748,100.0,100.0,32.5,96.5062552506137,43.33333333333333,38.63636363636363,6.858710562414267,100.0,100.0,100.0,80.0,75.0,100.0,62.5,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501070005,PACITAN,NAWANGAN,TOKAWI,2,-7.9938443,2,111.1352996,2121,8484,100.0,93.75,15.0,94.45775231791401,50.83333333333333,37.72727272727273,6.482791136256482,100.0,60.0,100.0,40.0,0.0,50.0,75.0,66.25,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501070006,PACITAN,NAWANGAN,JETISLOR,2,-7.9881205,2,111.1842408,1474,5896,100.0,100.0,21.25,90.82878328781545,43.33333333333333,53.40909090909091,11.872455902306648,94.83622035693361,60.0,100.0,40.0,35.0,50.0,50.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501070007,PACITAN,NAWANGAN,PENGGUNG,2,-7.9520954,2,111.1668701,2382,9528,100.0,100.0,40.0,83.96133550187272,56.666666666666664,38.63636363636363,5.772460117548279,100.0,60.0,100.0,40.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501070008,PACITAN,NAWANGAN,PAKISBARU,2,-7.9569202,2,111.1886671,1724,6896,100.0,100.0,33.75,87.72668607849893,58.33333333333333,72.5,4.3503480278422275,100.0,60.0,100.0,60.0,40.0,50.0,75.0,56.25,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501070009,PACITAN,NAWANGAN,NGROMO,2,-7.955493,2,111.2140067,1137,4548,100.0,75.0,21.25,87.07661902627049,50.83333333333333,35.90909090909091,12.093227792436238,100.0,60.0,100.0,80.0,0.0,50.0,37.5,62.5,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501080001,PACITAN,BANDAR,PETUNGSINARANG,2,-8.064493,2,111.2348488,2236,8944,100.0,100.0,0.0,81.59978726835186,43.33333333333333,36.81818181818182,4.47227191413238,100.0,100.0,100.0,40.0,0.0,100.0,87.5,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501080002,PACITAN,BANDAR,NGUNUT,2,-8.0171408,2,111.2377926,1870,7480,70.0,100.0,0.0,87.42769269122529,43.33333333333333,0.0,5.347593582887701,100.0,100.0,100.0,40.0,0.0,100.0,87.5,93.75,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501080003,PACITAN,BANDAR,BANDAR,1,-7.9950921,2,111.2643513,2893,11572,70.0,100.0,0.0,96.5462007488252,30.0,4.545454545454546,8.20947113722779,100.0,100.0,100.0,100.0,40.0,100.0,87.5,75.0,1,0,0,1,0,1,4,1,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501080004,PACITAN,BANDAR,KLEDUNG,2,-8.0171989,2,111.2801313,1288,5152,100.0,100.0,0.0,90.41703206491492,65.83333333333333,2.7272727272727275,7.763975155279503,100.0,100.0,100.0,0.0,40.0,100.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501080005,PACITAN,BANDAR,TUMPUK,2,-7.977686,2,111.2972489,1582,6328,70.0,75.0,0.0,85.8819823425801,65.83333333333333,2.7272727272727275,6.321112515802781,100.0,100.0,100.0,40.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501080006,PACITAN,BANDAR,WATUPATOK,2,-7.9657608,2,111.3074401,1493,5972,100.0,100.0,0.0,84.2530377311395,43.33333333333333,39.54545454545455,6.697923643670461,100.0,100.0,100.0,80.0,0.0,100.0,100.0,81.25,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501080007,PACITAN,BANDAR,BANGUNSARI,2,-7.96083659,2,111.2770986,1836,7344,70.0,100.0,0.0,76.63064173855071,56.666666666666664,3.6363636363636362,6.808278867102397,100.0,100.0,100.0,40.0,0.0,100.0,100.0,100.0,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501080008,PACITAN,BANDAR,JERUK,1,-7.9529736,2,111.231777,2558,10232,70.0,100.0,18.75,94.94502812076826,43.33333333333333,39.54545454545455,8.795934323690384,100.0,60.0,100.0,80.0,35.0,50.0,87.5,87.5,1,0,0,1,1,1,4,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501090001,PACITAN,TEGALOMBO,KEBONDALEM,2,-8.0914013,2,111.2207101,838,3352,100.0,100.0,0.0,96.49310640402615,60.0,35.90909090909091,10.441527446300716,100.0,100.0,100.0,0.0,40.0,50.0,37.5,75.0,1,0,0,1,0,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501090002,PACITAN,TEGALOMBO,GEDANGAN,2,-8.0885818,2,111.2348654,520,2080,100.0,100.0,6.25,96.60910365373913,58.33333333333333,65.0,9.615384615384617,100.0,60.0,100.0,0.0,0.0,50.0,50.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501090003,PACITAN,TEGALOMBO,NGRECO,2,-8.0830226,2,111.2570392,2069,8276,99.98066698888351,100.0,0.0,92.89807435131443,43.33333333333333,9.999999999999998,4.833252779120348,80.0,100.0,100.0,40.0,35.0,100.0,50.0,81.25,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501090004,PACITAN,TEGALOMBO,KASIHAN,2,-8.1110715,2,111.2903813,2331,9324,99.98283998283998,100.0,6.25,89.40981321287896,50.83333333333333,38.63636363636363,6.435006435006435,100.0,100.0,100.0,100.0,35.0,50.0,37.5,81.25,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501090005,PACITAN,TEGALOMBO,PUCANGOMBO,2,-8.0699292,2,111.3190687,2469,9876,100.0,75.0,0.0,88.09729917607902,50.83333333333333,62.272727272727266,3.543944916970433,100.0,100.0,100.0,40.0,0.0,100.0,37.5,68.75,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501090006,PACITAN,TEGALOMBO,GEMAHARJO,1,-8.0399335,2,111.3547824,2032,8128,70.0,100.0,0.0,90.16551059680245,50.83333333333333,45.0,12.918307086614174,100.0,100.0,100.0,80.0,40.0,50.0,62.5,75.0,1,0,0,1,1,1,4,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501090007,PACITAN,TEGALOMBO,PLOSO,1,-8.0205499,2,111.3186584,2154,8616,100.0,100.0,0.0,96.72559684297929,85.0,77.04545454545455,4.0622098421541315,100.0,60.0,100.0,40.0,40.0,50.0,50.0,75.0,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501090008,PACITAN,TEGALOMBO,TEGALOMBO,2,-8.0645297,2,111.2975719,1406,5624,100.0,75.0,0.0,93.72949466552043,43.33333333333333,45.0,18.669985775248932,100.0,60.0,100.0,80.0,0.0,50.0,62.5,62.5,1,0,0,1,1,1,4,0,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501090009,PACITAN,TEGALOMBO,KEMUNING,2,-8.0580395,2,111.2767569,1880,7520,99.97872340425532,100.0,0.0,84.36820833283996,73.33333333333333,9.090909090909092,5.319148936170213,80.0,60.0,100.0,40.0,75.0,50.0,62.5,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501090010,PACITAN,TEGALOMBO,TAHUNAN,2,-8.0016998,2,111.3405338,1380,5520,70.0,100.0,0.0,94.03726439594706,45.0,42.27272727272727,6.340579710144928,100.0,60.0,100.0,100.0,40.0,50.0,50.0,56.25,1,0,0,1,0,1,4,1,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501090011,PACITAN,TEGALOMBO,TAHUNAN BARU,1,-8.0169919,2,111.3343072,935,3740,100.0,100.0,0.0,90.57076951841896,58.33333333333333,7.2727272727272725,10.695187165775401,100.0,100.0,100.0,40.0,65.0,100.0,50.0,62.5,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100001,PACITAN,TULAKAN,JETAK,2,-8.2366421,2,111.2340922,1820,7280,100.0,100.0,40.0,91.28055225247205,77.5,37.72727272727273,6.181318681318682,100.0,100.0,100.0,40.0,0.0,100.0,100.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100002,PACITAN,TULAKAN,NGLARAN,2,-8.213296,2,111.2372406,1560,6240,100.0,100.0,21.25,100.0,92.5,19.999999999999996,8.012820512820513,100.0,100.0,100.0,40.0,40.0,100.0,100.0,68.75,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100003,PACITAN,TULAKAN,WONOANTI,2,-8.1940599,2,111.2258535,1842,7368,100.0,100.0,40.0,61.70974809868287,43.33333333333333,48.63636363636363,5.428881650380022,100.0,100.0,100.0,0.0,75.0,33.335,37.5,75.0,1,0,0,1,1,1,2,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100004,PACITAN,TULAKAN,PADI,2,-8.1978182,2,111.2712028,1845,7380,100.0,100.0,15.0,49.029344894506856,58.33333333333333,48.63636363636363,10.84010840108401,100.0,100.0,100.0,60.0,0.0,50.0,75.0,68.75,1,0,0,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501100005,PACITAN,TULAKAN,KLUWIH,1,-8.1810341,2,111.2966895,791,3164,100.0,100.0,15.0,94.79862507358214,43.33333333333333,30.0,9.481668773704172,100.0,100.0,100.0,0.0,75.0,100.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100006,PACITAN,TULAKAN,BUNGUR,1,-8.1708416,2,111.278496,1474,5896,100.0,100.0,21.25,94.81626881485222,43.33333333333333,13.636363636363635,13.568521031207597,100.0,100.0,100.0,80.0,75.0,100.0,75.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501100007,PACITAN,TULAKAN,TULAKAN,1,-8.1725042,2,111.274694,1455,5820,100.0,100.0,40.0,83.03386570393185,73.33333333333333,30.0,7.731958762886598,100.0,100.0,100.0,100.0,40.0,100.0,75.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501100008,PACITAN,TULAKAN,JATIGUNUNG,2,-8.174517,2,111.2440575,2704,10816,100.0,100.0,46.25,73.91618195183945,73.33333333333333,47.72727272727273,7.396449704142013,100.0,100.0,100.0,0.0,0.0,33.335,62.5,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100009,PACITAN,TULAKAN,KALIKUNING,2,-8.1473577,2,111.2271946,3192,12768,69.98746867167921,100.0,40.0,86.3740923763452,70.0,65.0,7.048872180451127,100.0,100.0,100.0,80.0,0.0,100.0,100.0,68.75,1,0,0,1,1,1,4,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3501100010,PACITAN,TULAKAN,GASANG,2,-8.1429533,2,111.2471567,932,3728,100.0,100.0,21.25,42.61186870348194,70.0,62.272727272727266,6.706008583690988,42.832748543820685,60.0,100.0,0.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,2,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100011,PACITAN,TULAKAN,NGILE,2,-8.1388645,2,111.2547931,1318,5272,100.0,100.0,0.0,88.85137771841393,58.33333333333333,35.0,6.638846737481033,100.0,100.0,100.0,0.0,40.0,100.0,50.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100012,PACITAN,TULAKAN,BUBAKAN,2,-8.1500175,2,111.2663251,1813,7252,100.0,100.0,25.0,91.24688643105301,58.33333333333333,21.81818181818182,9.652509652509652,91.60351771221194,60.0,100.0,80.0,35.0,50.0,37.5,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3501100013,PACITAN,TULAKAN,LOSARI,1,-8.166263,2,111.2777556,1838,7352,100.0,100.0,15.0,91.36594401496143,50.83333333333333,65.0,8.161044613710555,95.8588622448967,100.0,100.0,40.0,40.0,100.0,37.5,75.0,1,0,0,1,1,1,3,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3501100014,PACITAN,TULAKAN,NGUMBUL,1,-8.1682644,2,111.2970657,1796,7184,100.0,100.0,15.0,69.5650060680817,73.33333333333333,53.40909090909091,5.56792873051225,95.76202049338536,100.0,100.0,20.0,40.0,100.0,37.5,68.75,1,0,0,1,1,1,3,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
